団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
084433,茨城県阿見町,57.5,53.3,55.4,57.4,59.4,61.5,63.5,65.6,67.6
084476,茨城県河内町,,,,,,,,,
085219,茨城県八千代町,,,,,,92,,,
085421,茨城県五霞町,,,94.8,,,97.1,97.2,97.4,97.4
085464,茨城県境町,,,,,,,,,
085642,茨城県利根町,,,,,,,,,
092011,栃木県宇都宮市,,22.3,24.4,26.5,28.9,30.7,32.8,34.5,36.9
092029,栃木県足利市,,47.1,49.5,51.8,53.6,56,56.8,59.2,61.6
092037,栃木県栃木市,,42,43.8,46,48.2,50.4,58.7,61.1,63.5
092045,栃木県佐野市,,55.7,58.6,61.5,64.4,67.1,69.2,71.6,73.9
092053,栃木県鹿沼市,100,100,100,100,100,100,100,100,100
092061,栃木県日光市,,83.4,92.3,96.4,88.8,100,100,100,97.3
092088,栃木県小山市,,99.1,99.1,99.2,99.3,99.4,99.4,99.5,99.6
092096,栃木県真岡市,100,100,94.9,95.4,95.4,95.6,95.9,96.1,96.3
092100,栃木県大田原市,,,,,,,,,
092118,栃木県矢板市,73.7,70.6,73.6,76.7,79.7,37.7,33.7,37.3,40.9
092134,栃木県那須塩原市,,,,,,,,,
092142,栃木県さくら市,15.3,18.3,21.3,24.3,27.3,30.2,33.2,36.3,35.4
092151,栃木県那須烏山市,,,,,,,,,
092169,栃木県下野市,,58.2,55,48.1,50.7,53.4,55.9,35.4,38
093017,栃木県上三川町,,,,,,,,,
093424,栃木県益子町,,,,,,,,,
093432,栃木県茂木町,,,,,,,,,
093441,栃木県市貝町,,,,,,,,,
093459,栃木県芳賀町,,,,,,,,,
093611,栃木県壬生町,78.5,84.8,87.7,85.7,87.1,90.7,30.9,67.3,68.1
093645,栃木県野木町,54,57.1,59.5,62,64.5,67,69.5,71.9,74.4
093840,栃木県塩谷町,,,,,,,,,
093866,栃木県高根沢町,,,80.1,82.6,85.1,87.5,90,91.7,92.7
094072,栃木県那須町,,,,,,,,,
094111,栃木県那珂川町,,,,,,,,,
102016,群馬県前橋市,,53.4,56,58.6,61.2,63.7,66,68.3,65.6
102024,群馬県高崎市,45.1,47.5,49.9,52.3,54.6,57,68.7,70.6,72.5
102032,群馬県桐生市,,,,,,,,,
102041,群馬県伊勢崎市,,67.8,63.8,66,66.6,68.7,70.5,72.7,75.2
102059,群馬県太田市,55.7,61.8,62.8,65.8,67.4,68.7,71.8,74.5,77.1
102067,群馬県沼田市,,,,,,,,,
102075,群馬県館林市,,67,69.3,71.5,74,76.4,77,79.6,82.1
102083,群馬県渋川市,,,,,,,,,
102091,群馬県藤岡市,,54.5,57.5,60.5,63.5,66.5,69.5,72.5,75.5
102105,群馬県富岡市,26.3,,31.9,34.7,37.8,40.5,43.2,45.9,46.6
102113,群馬県安中市,,,,,,,,,
102121,群馬県みどり市,,,,,,,,,
103446,群馬県榛東村,,100,100,100,100,100,100,100,100
103454,群馬県吉岡町,94.3,62.8,65.1,67.5,,72.3,74.6,77,79.2
103667,群馬県上野村,,,,,,,,,
103675,群馬県神流町,,,,,,,,,
103829,群馬県下仁田町,,,,,,,,,
103837,群馬県南牧村,,,,,,,,,
103845,群馬県甘楽町,,,,,,,,,
104213,群馬県中之条町,,,,,,,,,
104248,群馬県長野原町,,,,,,,,,
104256,群馬県嬬恋村,,,,,,,,,
104264,群馬県草津町,,,,,,,,,
104281,群馬県高山村,,,,,,47.3,49.4,,
104299,群馬県東吾妻町,,,,,,,,,
104434,群馬県片品村,,100,100,2,4.2,6.4,8.6,8.6,13
104442,群馬県川場村,,,100,100,,,,,
104485,群馬県昭和村,,,,,,,,,
104493,群馬県みなかみ町,72,75.1,78,79.8,82.9,86,89,92.1,95.1
104647,群馬県玉村町,55.4,61.4,59.3,62.7,66.1,63.9,67.2,70.6,71.8
105210,群馬県板倉町,97.6,97.8,96.7,96.9,97.2,97.4,97.7,97.9,98.2
105228,群馬県明和町,,,,,,95.3,,,
105236,群馬県千代田町,72.6,74.8,77,79.2,81.4,68.8,59.1,64.4,
105244,群馬県大泉町,48.3,50.7,53.6,51.5,54.6,57.6,60.6,63.7,66.5
105252,群馬県邑楽町,33.1,36.6,40.1,43.6,46.9,50.4,53.9,56.5,
111007,埼玉県さいたま市,44.6,46.5,46.5,50.5,47.4,49.3,51.3,53.3,55.3
112011,埼玉県川越市,66.3,68.3,70.3,72.3,74.3,76.3,78.3,80.3,82.3
112020,埼玉県熊谷市,,62.5,64.7,66.9,69.1,71.1,73.1,60,62.4
112038,埼玉県川口市,53.6,55.8,58,60.2,62.5,64.7,66.9,69,65.3
112062,埼玉県行田市,,83.6,82.7,85.2,87.6,90.1,92.1,94.6,97.1
112071,埼玉県秩父市,64.2,65.1,66.4,67.4,67.5,69.7,73,75,78.4
112089,埼玉県所沢市,70.3,71.2,73.7,73.7,76.5,76.2,75.1,77,78.8
112097,埼玉県飯能市,36,38,40,42,44,46,48,50,52
112101,埼玉県加須市,58.3,60.3,62.4,64.4,66.5,68.1,68.1,72.4,74.5
112119,埼玉県本庄市,,45.6,47.8,49.7,51.9,54.1,56,58.2,60.4
112127,埼玉県東松山市,,,,,,,,,
112143,埼玉県春日部市,21.2,23.8,26.5,29.1,31.6,34.1,36.7,38.4,41.1
112151,埼玉県狭山市,,80.5,82.7,85,86.6,88.7,87.6,89.3,90.9
112160,埼玉県羽生市,,,,,,,,,
112178,埼玉県鴻巣市,35.2,37.2,39.2,41.2,43.2,45.2,47.2,49.2,51.2
112186,埼玉県深谷市,,,,,,,,,
112194,埼玉県上尾市,,28.9,31.1,33.3,35.5,37.7,39.9,40.9,43.3
112216,埼玉県草加市,92.5,93.7,93.6,97.9,98.9,99.7,99.7,100,62.6
112224,埼玉県越谷市,45.9,61.2,63.2,65.1,65.7,69,71,70.4,71.1
112232,埼玉県蕨市,71.7,74.3,72.3,68.5,69.7,69.8,71.1,73.3,74.8
112241,埼玉県戸田市,30,32.2,34.4,36.6,38.8,41,43.2,45.4,47.6
112259,埼玉県入間市,56,58.3,53.4,54.2,56,57.2,58.9,58.9,60.9
112275,埼玉県朝霞市,29.2,31.4,33.6,35.8,23.5,25.7,27.7,29.9,32.1
112283,埼玉県志木市,52.4,54.4,41,43,45.1,47.3,49.4,51.4,53.4
112291,埼玉県和光市,57.5,60.3,62.9,65.4,36,39.5,12.3,16.5,20.7
112305,埼玉県新座市,,66.3,55.9,58.2,60.1,62.4,64.6,66.9,69.1
112313,埼玉県桶川市,52.5,54.3,54.3,57.9,59.6,61.2,62.9,64.6,63
112321,埼玉県久喜市,,62.7,64.9,67.1,69.3,71.5,73.7,75.9,78.1
112330,埼玉県北本市,2.7,5.4,8.1,10.8,13.5,16.2,18.9,21.6,24.3
112348,埼玉県八潮市,,,,,,,,,
112356,埼玉県富士見市,,44,31.6,34,36.5,39,41.1,34.2,36.4
112372,埼玉県三郷市,,47.5,49.8,52.1,54.3,56.6,56.9,59.3,61.8
112381,埼玉県蓮田市,,51.4,55.3,57.4,57.4,61.7,63.9,66.1,68.2
112399,埼玉県坂戸市,70.8,72.8,75,74,76.2,78.4,80.8,82,84.2
112402,埼玉県幸手市,96,83.2,99,100,100,97.8,97.8,97.9,98
112411,埼玉県鶴ケ島市,46.1,57.3,59.4,61.6,63.7,65.7,64,66.4,
112429,埼玉県日高市,,,,,,,,,
112437,埼玉県吉川市,59.4,61.6,63.8,66,65.1,58.6,61.8,65,67.6
112453,埼玉県ふじみ野市,,22.2,24.2,26.2,28.2,30.2,32.2,34.2,36.2
112461,埼玉県白岡市,38.6,60.2,62.2,64.2,66.2,68.2,70.2,70.7,73.2
113018,埼玉県伊奈町,77,78.5,80.8,83,85.3,87.5,89.8,92,94.3
113247,埼玉県三芳町,,,71.4,73.4,75.5,77,78.8,80.4,82.2
113263,埼玉県毛呂山町,,62.4,64.6,66.8,64.3,66.5,67.7,69.9,72.2
113271,埼玉県越生町,,,,,,,,,
113417,埼玉県滑川町,,,,,,,,,
113425,埼玉県嵐山町,,,,,,,,,
113433,埼玉県小川町,,,,,,,,,
113468,埼玉県川島町,,,,,,,,,
113476,埼玉県吉見町,,,,,,,,,
113484,埼玉県鳩山町,,,,,,,,,
113492,埼玉県ときがわ町,,,,,,,,,
113611,埼玉県横瀬町,33.4,36.2,39.3,41.9,44.9,48,51.1,54.2,57.3
113620,埼玉県皆野町,,,,,,,,,
113638,埼玉県長瀞町,,,,,,,,,
113654,埼玉県小鹿野町,56,58,56.3,58.9,61.5,64.2,,,
113697,埼玉県東秩父村,,100,0,100,100,,100,100,
113816,埼玉県美里町,,,,,,,,,
113832,埼玉県神川町,,,,,,,,,
113859,埼玉県上里町,46.6,49.3,51.9,54.6,57.3,57.8,59.6,62.3,65
114081,埼玉県寄居町,68,70,72,74,76,78,80,82,84
114421,埼玉県宮代町,0,8.4,9.2,14.4,19.6,20.4,23.3,27.5,31.7
114642,埼玉県杉戸町,,23,27.6,15.9,36.8,41.4,46,50.6,55.2
114651,埼玉県松伏町,30.8,33,35.2,37.4,39.6,41.8,44,46.2,48.4
121002,千葉県千葉市,,,,,,,,,
122025,千葉県銚子市,,,,,,,,,
122033,千葉県市川市,,,75.2,74.3,74.4,74.8,76.4,77.9,78.4
122041,千葉県船橋市,55.1,55.8,57.4,52.6,54.8,56.6,59.2,61.9,64.8
122050,千葉県館山市,,,,,,,,,
122068,千葉県木更津市,,,,,,,,,
122076,千葉県松戸市,96,98,100,76.3,77.1,77.9,16.5,18.8,21.1
122084,千葉県野田市,,68,69.9,71.8,73.7,75.6,77.5,15.8,18
122106,千葉県茂原市,42.6,44.2,46.3,48.3,50.4,50.4,54.4,55.3,57.3
122114,千葉県成田市,,62.5,65.2,67.8,70.5,73.2,75.9,78.2,80.9
122122,千葉県佐倉市,,31.5,33.6,35.7,37.7,39.8,41.9,43.7,43.8
122131,千葉県東金市,,,,,,,,,
122157,千葉県旭市,,,,,,,,,
122165,千葉県習志野市,,87,89.2,91.4,36.8,30.5,16.1,24.4,
122173,千葉県柏市,,94.3,95.2,100,100,100,97.8,92,93.1
122181,千葉県勝浦市,41.4,,,36.8,,,,81.2,86.1
122190,千葉県市原市,,30.6,32.9,35.2,37.3,39.6,42,44.2,
122203,千葉県流山市,,58,60.2,62.4,64.6,85.3,69,23.3,25.2
122211,千葉県八千代市,,,,,,19.7,,,
122220,千葉県我孫子市,,,,,,,,,
122238,千葉県鴨川市,,,,,,,,,
122246,千葉県鎌ケ谷市,,76.4,57.9,59.6,61.4,63.1,64.5,66.3,28.5
122254,千葉県君津市,,,,,,,,,
122262,千葉県富津市,,,,,,,,,
122271,千葉県浦安市,,100,100,100,100,100,100,100,100
122289,千葉県四街道市,,46.9,43.9,45.1,47.3,48.9,51,53.7,56
122297,千葉県袖ケ浦市,100,99.5,100,94.9,95.4,95.9,96.4,97,97.5
122301,千葉県八街市,,,,,,0,0,2.2,4.4
122319,千葉県印西市,,,,,,,,,
122327,千葉県白井市,,58,59,60.9,61.7,64.4,65.8,68,70.9
122335,千葉県富里市,,,,,,,,,
122343,千葉県南房総市,,,,,,,,,
122351,千葉県匝瑳市,,,,,,,,,
122360,千葉県香取市,55.1,64.8,66.7,68.7,70.6,72.6,73.5,75.5,77.6
122378,千葉県山武市,,,,,,,,,
122386,千葉県いすみ市,72.2,75.8,79.4,82.6,86.3,89.9,93.5,95.1,94.9
122394,千葉県大網白里市,,,,,0,4.6,9.2,13.8,18.4
123226,千葉県酒々井町,,,,,,,,,
123293,千葉県栄町,,,,,,,,,
123421,千葉県神崎町,,,,,,,,,
123471,千葉県多古町,,,,,,,,,
123498,千葉県東庄町,40.4,44.2,58.4,63.2,63.2,60.1,76.9,77.1,81.8
124036,千葉県九十九里町,,,,,,,,,
124095,千葉県芝山町,,,,,,,,,
124109,千葉県横芝光町,,,,,,,,,
124214,千葉県一宮町,,,,,,0,,,
124222,千葉県睦沢町,,,,,,,,,
124231,千葉県長生村,,,,,,,,,
124249,千葉県白子町,,,,,,,,,
124265,千葉県長柄町,94.7,97.9,98.8,98.9,99.1,99.2,,,
124273,千葉県長南町,,,,,,,,,
124419,千葉県大多喜町,,,,,,,,,
124435,千葉県御宿町,100,100,100,100,100,100,95.6,93.9,80.3
124630,千葉県鋸南町,,,,,,,,,
131016,東京都千代田区,,59.9,62.1,64.3,66.5,63.4,65.6,67.8,70
131024,東京都中央区,,,34.9,37.8,40.3,42.8,45.2,47.6,48.6
131032,東京都港区,,26.8,29.2,30.2,34.4,34.5,37.3,40.2,41.8
131041,東京都新宿区,61,70.8,68.5,70.1,71.3,73.1,73.8,75.1,76.7
131059,東京都文京区,,66.6,68,69.2,69.2,69.3,69.4,68.9,67.3
131067,東京都台東区,,,,51,53.4,56,58.7,61.4,63.4
131075,東京都墨田区,82.5,85.5,85.7,84.6,85.2,84.7,84.6,75.9,64.5
131083,東京都江東区,35.7,60.1,64,66.3,66.8,70,58.3,62.4,60
131105,東京都目黒区,,47.1,49.3,52.3,54,56.4,55.5,53.7,53.6
131113,東京都大田区,56.4,57.1,60.5,60.2,62.3,64.4,66.5,68.4,70.4
131121,東京都世田谷区,,,57.9,59.9,61.8,63.9,65.7,67.8,66.5
131130,東京都渋谷区,,4.3,6.5,8.7,10.9,13.1,15.3,17.5,19.7
131148,東京都中野区,57.3,60.8,63.3,65.8,68.6,71,73.5,73.4,74.7
131156,東京都杉並区,55.7,56.2,54.6,56.4,57.1,56.2,55,55.1,55.6
131164,東京都豊島区,,,,62.2,64.5,66.7,69,70.7,40.7
131172,東京都北区,,60.5,63.5,65.7,62.2,62.8,64.7,66.6,63.2
131181,東京都荒川区,,,30.8,33.4,34.4,37.3,40.1,34.1,37.8
131199,東京都板橋区,49.3,48.5,58.6,60.2,59.8,61.9,63.9,65.9,67.9
131202,東京都練馬区,70.4,51.6,60,62.3,62.1,59.9,56.2,58.7,60.9
131211,東京都足立区,54.8,59.1,55.7,57.4,57.9,58.4,57.5,59.7,58.1
131229,東京都葛飾区,65.3,82.7,84.8,86.7,88.2,89.9,91.1,92.5,93.7
131237,東京都江戸川区,99.9,99.9,87.2,86.4,88.4,86.7,79.2,76.5,78.4
132012,東京都八王子市,,92.5,93.1,93.8,94.8,95.6,96.2,95.7,96
132021,東京都立川市,,53.1,55.2,57.4,59.5,60.2,62.3,64.4,66.5
132039,東京都武蔵野市,72.3,74.5,77,79.2,81.4,83.6,85.8,88,90.2
132047,東京都三鷹市,,78.5,78.3,27.9,28.7,42.5,49.8,57.1,64.4
132055,東京都青梅市,,,,,,,,,
132063,東京都府中市,,59.6,62.1,64.1,65.8,65.1,68.6,70.8,72.8
132071,東京都昭島市,27.5,27.9,30.2,32.6,34.8,37.1,39.5,41.1,43.4
132080,東京都調布市,,66.1,67.7,68.4,68.7,67.9,68,67.4,64.4
132098,東京都町田市,20.8,16,18.7,21.4,24.1,25,27.1,29.8,32.6
132101,東京都小金井市,,64.8,65.9,66.4,68.4,67.7,71.3,70.9,73.2
132110,東京都小平市,,19.2,21.2,23.2,25.2,27.2,29.2,31.2,33.2
132128,東京都日野市,58.1,60.3,54.1,56.3,58.3,60.3,60.5,64.2,65.5
132136,東京都東村山市,,,52.3,54.4,56.5,48.4,51.6,55,58.2
132144,東京都国分寺市,51.2,55,57.2,59.4,61.5,63.6,65.6,67,69.3
132152,東京都国立市,77.7,80,81.7,75.5,76.5,79.1,81.7,84.4,87
132187,東京都福生市,44.5,46.6,48.7,50.2,51.7,53.2,55.4,57.7,59.2
132195,東京都狛江市,,33.6,36.2,20.6,24.8,28,31.2,34.4,37.6
132209,東京都東大和市,,52.8,54.8,56.8,57.4,59.4,61.4,62.7,64.7
132217,東京都清瀬市,29.5,29.8,31.8,32.8,35.5,38.3,34.4,37,39.7
132225,東京都東久留米市,49.7,51.7,25.6,22.9,26.9,31,35,39,43.1
132233,東京都武蔵村山市,,92.7,94.8,92.4,94.3,90.8,92.1,92.9,93.8
132241,東京都多摩市,64.9,67.8,69.9,76.7,65.1,65.8,67.8,69.4,71.1
132250,東京都稲城市,74.3,79.7,81.7,83.8,85.8,86.6,88.2,88.9,90.4
132276,東京都羽村市,,42.7,44.9,47,49.1,51.2,53.3,55.4,57.5
132284,東京都あきる野市,66.9,66.9,71,73.2,74.8,74.8,65.9,68.4,70.9
132292,東京都西東京市,,26.4,28.8,30.4,43.6,46.7,51.1,54.4,56.9
133035,東京都瑞穂町,37.4,39.6,41.8,44,46.2,48.4,50.6,52.8,55
133051,東京都日の出町,,83.1,85.1,87.1,81.8,83.9,86,85.6,87.7
133078,東京都檜原村,,,,,,,,,
133086,東京都奥多摩町,,,,,,,,,
133612,東京都大島町,,,,,,,,,
133621,東京都利島村,,,,,,,,,
133639,東京都新島村,,,,,,,,,
133647,東京都神津島村,,,,,,,,,
133817,東京都三宅村,,,,,,,,,
133825,東京都御蔵島村,,,,,,,,,
134015,東京都八丈町,,,,,,,,,
134210,東京都小笠原村,,,,,,,,,
141003,神奈川県横浜市,,,,,,,,,
141305,神奈川県川崎市,64.2,67.9,69.7,71.5,70.6,64.9,65.7,67,67.6
141500,神奈川県相模原市,39.6,41.5,43.3,45.2,45.8,47.6,49.5,50.7,52.6
142018,神奈川県横須賀市,,,,,,,,,
142034,神奈川県平塚市,,,,,,,,,
142042,神奈川県鎌倉市,,,,9.2,12.7,16.2,,,
142051,神奈川県藤沢市,39.9,63.2,67.1,70.8,73.7,73.4,72.2,74.3,76
142069,神奈川県小田原市,,,,,,,,,
142077,神奈川県茅ヶ崎市,,,,,,,,,
142085,神奈川県逗子市,,,,,,,,,
142107,神奈川県三浦市,100,100,100,100,,,,,
142115,神奈川県秦野市,57.2,,,,91.1,85.1,86.5,88.2,84.5
142123,神奈川県厚木市,68.8,71,72.9,77.8,79.6,81.3,73.7,77.2,74.1
142131,神奈川県大和市,,,,,,,,,
142140,神奈川県伊勢原市,84.6,100,100,100,100,100,95.4,95.6,95.8
142158,神奈川県海老名市,,,,,,,,,
142166,神奈川県座間市,,78.1,80.3,82.5,84.7,86.9,87.7,89.4,91
142174,神奈川県南足柄市,,,77,79.2,81.4,83.6,85.8,88,90.2
142182,神奈川県綾瀬市,,,,,,,,,
143014,神奈川県葉山町,,,,,,,,,
143219,神奈川県寒川町,,,,,,,,,
143413,神奈川県大磯町,,,,,,,,,
143421,神奈川県二宮町,,,,,,,,,
143618,神奈川県中井町,,,,,,,,,
143626,神奈川県大井町,,,,,,,,,
143634,神奈川県松田町,,,,,,,,,
143642,神奈川県山北町,99.5,99.5,99.5,99.6,99.6,99.6,99.7,99.7,99.7
143669,神奈川県開成町,,,,,,,,,
143821,神奈川県箱根町,,,,,,,,,
143839,神奈川県真鶴町,,,,,,,,,
143847,神奈川県湯河原町,,,,,,,,,
144011,神奈川県愛川町,,,,,,,,,
144029,神奈川県清川村,,,,,,,,,
151009,新潟県新潟市,39.3,42,44.6,45.4,49.9,52.6,54.7,57.4,60
152021,新潟県長岡市,47.3,49.7,53,55.3,57.8,59.3,62.8,64.1,64
152048,新潟県三条市,,,,,,,,,
152056,新潟県柏崎市,,,,,,,,,
152064,新潟県新発田市,,72.2,74.1,76.2,77.8,79.5,75.8,79.1,36.6
152081,新潟県小千谷市,,,,,,,,,
152099,新潟県加茂市,,,,,,,,,
152102,新潟県十日町市,,,,,6.6,3.5,6,9.5,12.5
152111,新潟県見附市,,,,,,,,,
152129,新潟県村上市,,55.5,59.6,63.2,65.6,70.2,69.3,71.6,74.4
152137,新潟県燕市,,,50.9,54.5,58.1,61.7,61.9,64.9,67.8
152161,新潟県糸魚川市,,48.4,50.6,52.8,55,51.6,54.2,56.8,59.5
152170,新潟県妙高市,42.6,,,,,,,,
152188,新潟県五泉市,,,,,,,,,
152226,新潟県上越市,26.7,28.8,30.9,33,35.2,37.3,39.4,41.5,43.6
152234,新潟県阿賀野市,,,,,62,64,66,68,72
152242,新潟県佐渡市,,54.6,54.6,58.8,67.2,71.8,75.9,,
152251,新潟県魚沼市,29.4,39,40.2,42.5,45.1,48.6,53,56.6,55.6
152269,新潟県南魚沼市,,,,,,,,,
152277,新潟県胎内市,,,,,,,,,
153079,新潟県聖籠町,27.4,100,100,100,100,100,100,100,100
153427,新潟県弥彦村,,,,,,,,,
153613,新潟県田上町,,,,,,,,,
153851,新潟県阿賀町,,,,,,,,,
154059,新潟県出雲崎町,,,,,,,,,
154610,新潟県湯沢町,,,,,,,,,
154822,新潟県津南町,,,,,,,,,
155047,新潟県刈羽村,,,,,,,,,
155811,新潟県関川村,,,,,,,,,
155861,新潟県粟島浦村,,,,,,,,,
162019,富山県富山市,,49.9,49.6,47,43.8,48.8,58.7,57.8,60.5
162027,富山県高岡市,56.9,58.1,42.8,42,41.3,43.6,44.4,67.9,67.6
162043,富山県魚津市,66.5,70.3,73.9,77.1,80.4,80.6,83.5,85.2,87
162051,富山県氷見市,,61.1,63.9,,,,68.7,71.1,72.9
162060,富山県滑川市,3.5,5.1,9.6,14.1,18.7,23.2,27.7,32.3,36.8
162078,富山県黒部市,,71.5,73.6,75.8,78,80.2,82.4,82.7,85.9
162086,富山県砺波市,82.5,84.1,85.6,87.2,88.8,88.9,90.4,91.6,89.9
162094,富山県小矢部市,,,,,,,,,
162108,富山県南砺市,42.3,30.3,31.6,32.3,35.7,39.8,43.7,47.6,51.6
162116,富山県射水市,,81.1,82.8,78.1,80.4,83,89.1,90.4,92.7
163210,富山県舟橋村,,,,,,,,,
163228,富山県上市町,94,96.4,96.8,97.2,97.6,98,96.8,97.2,
163236,富山県立山町,50.4,53.7,48.6,51.9,55.2,58.1,61.4,64.7,68
163422,富山県入善町,86.9,86.6,91,93,95.3,97.3,97.5,97.7,97.5
163431,富山県朝日町,62.7,64.7,66.7,70.7,72.4,74.4,76.2,78.1,76.5
172014,石川県金沢市,,,,57.2,59.3,66.8,68.8,62.7,56.1
172022,石川県七尾市,,93.2,,87.9,89.4,,,,
172031,石川県小松市,,83.1,84.8,66.2,68.4,70.7,73,74.9,23.5
172049,石川県輪島市,,31.2,,,,,,47,47.8
172057,石川県珠洲市,,,,,,,,,
172065,石川県加賀市,,76.6,78.8,81.3,83.8,84.6,87.7,88.7,90.3
172073,石川県羽咋市,69.3,71.6,74,76.3,38.4,41.4,44.4,47.4,50.4
172090,石川県かほく市,38.3,41.2,42.1,44.6,47.1,49.5,52.5,54.2,54.7
172103,石川県白山市,,44.8,31.4,35.9,38.8,41.7,43.2,45.6,48.2
172111,石川県能美市,28.9,31.6,38.3,41,36.9,36.7,39.9,43,43.8
172120,石川県野々市市,,44.6,46.7,48.7,51.1,53.5,55.8,58.1,60.5
173240,石川県川北町,,17.1,16.7,17.9,20.4,22.9,25.3,27.8,30.2
173614,石川県津幡町,21.3,24.2,26.4,28.6,30.8,31.4,33.8,36.3,38.8
173657,石川県内灘町,,82.7,84.6,86.5,88.4,90.3,92.2,94.1,96
173843,石川県志賀町,50.6,55.2,59.8,64.4,69,73.6,78.2,77.9,80.1
173860,石川県宝達志水町,,,,,,,,,
174076,石川県中能登町,,65.4,70.9,,73.7,76.5,79,81.1,83.2
174611,石川県穴水町,,,,,,,,,
174637,石川県能登町,,61.5,63.2,65.1,64.2,65.9,68,68.7,67.6
182010,福井県福井市,,,75.8,78.5,81.2,83.8,86.2,88.3,90.2
182028,福井県敦賀市,50.3,52.2,71.8,56,29.8,36.2,41.1,44.3,48.8
182044,福井県小浜市,,85.4,87.4,89.3,91.2,92.4,93.3,93.3,
182052,福井県大野市,,72.7,75.7,78.5,81,84,87,89.9,91.5
182061,福井県勝山市,,35.3,40.4,45.4,41.9,47.1,52.4,57,
182079,福井県鯖江市,,65.9,69.4,69.4,71.2,67,69.2,70.9,67.4
182087,福井県あわら市,,,,,,,,,
182095,福井県越前市,69.6,72.4,75.2,77.9,80.7,83.5,83.3,85.6,84.7
182109,福井県坂井市,,80.4,81.9,78.1,85.9,81.3,82.3,82.4,80.1
183229,福井県永平寺町,,,,,,,,,
183822,福井県池田町,63.8,73.4,75.2,76.9,78.6,80.3,82,83.8,85.5
184047,福井県南越前町,,46.6,51,54,56.8,55.5,55.5,62,65.4
184233,福井県越前町,,64.4,35.2,35.5,38.3,38.5,41.4,44.2,43.4
184420,福井県美浜町,,,66,68,70,72,74,63.3,65.9
184811,福井県高浜町,84,88.5,59.2,61.4,63.6,65.8,68,70.2,72.4
184837,福井県おおい町,,78.4,81.7,,,,,,98.4
185019,福井県若狭町,,99,99.8,35.1,37.8,40.5,43.2,45.9,62.1
192015,山梨県甲府市,48.9,51.4,53.8,53.7,58.3,59.8,58.6,60.7,62.4
192023,山梨県富士吉田市,,,,,,,,,
192040,山梨県都留市,,,,,,,,,
192058,山梨県山梨市,54.5,44.3,47.6,50.9,54.3,57.6,60.9,63.7,51.2
192066,山梨県大月市,,92,44,46,48,50,52,54,56
192074,山梨県韮崎市,39.5,50.2,52.8,55.4,58,60.6,63.2,65.3,67.2
192082,山梨県南アルプス市,51.3,42.1,44.7,44.2,50,52.6,51.6,48.9,51.5
192091,山梨県北杜市,,43.6,46.5,31.1,30.3,34.3,37.6,40.9,44.1
192104,山梨県甲斐市,,40.2,42.7,45.2,47.8,50.1,52.4,54.6,55.7
192112,山梨県笛吹市,29.1,31.8,36.7,39.4,42.1,39.6,37.3,44.8,47.5
192121,山梨県上野原市,,,,,,,,,
192139,山梨県甲州市,46.6,50.5,52.9,55.3,57.8,59.9,62.3,64.8,66
192147,山梨県中央市,67.8,65.7,68.3,71,73.1,72.4,72.8,73.1,74.5
193461,山梨県市川三郷町,,86.6,71,70.6,71.7,74,71.8,75.1,78.4
193640,山梨県早川町,,,,,,,,,
193658,山梨県身延町,,19.8,22,24.2,26.4,28.6,30.8,33,35.2
193666,山梨県南部町,,100,100,100,100,100,100,100,100
193682,山梨県富士川町,22.8,24.5,27.2,11.7,9.2,12.2,15.2,18.2,21.2
193844,山梨県昭和町,,34.3,36.5,36.5,40.9,43.1,45.4,47.6,49.8
194221,山梨県道志村,,,,,,,,,
194239,山梨県西桂町,,,,,,,,,
194247,山梨県忍野村,3.2,24.2,26.4,28.6,30.8,33,35.2,37.4,39.6
194255,山梨県山中湖村,,,,,,,,,
194298,山梨県鳴沢村,,,,,,,,,
194301,山梨県富士河口湖町,43.9,47.8,51.8,57.8,61.3,65.3,69.3,73.4,58.2
194425,山梨県小菅村,,,,,,,,,
194433,山梨県丹波山村,,,,,,,,,
202011,長野県長野市,66.2,68.2,69.8,69.2,70.9,71.8,71.2,72.9,74.1
202029,長野県松本市,33.5,42,43.3,41.9,44.4,46.9,49.4,51.9,51.4
202037,長野県上田市,,,68.9,71.8,68.8,71,71.1,73.7,76.3
202045,長野県岡谷市,,,,,,,,,
202053,長野県飯田市,,63.1,64.7,68.3,71.8,74.5,77,78.7,78.9
202061,長野県諏訪市,,,,,,,,,
202070,長野県須坂市,,83.3,85.6,87.7,89.9,92,94.1,95.7,97
202088,長野県小諸市,,40.8,52.1,48.5,55.1,59.7,67.4,71.7,76
202096,長野県伊那市,,,,,,,,,
202100,長野県駒ケ根市,,65.5,68.9,72.4,74.2,77.8,81.2,83.4,86.3
202118,長野県中野市,,48.7,51.1,53.2,55.6,57.5,58.6,59.9,59
202126,長野県大町市,67,73.7,80.4,87.1,93.8,100,100,100,100
202134,長野県飯山市,,87.2,6.1,4.2,7.2,10.1,13,16,18.9
202142,長野県茅野市,,,,,,,,,
202151,長野県塩尻市,29.9,32.6,35.2,37.9,38.9,33.1,35.9,38.7,37.6
202177,長野県佐久市,58.1,58.1,58.1,66.7,70.8,74.7,78.3,81.6,84.5
202185,長野県千曲市,81.4,82.8,82.4,85.7,87.2,89.7,89.7,91.1,87.4
