団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
075051,福島県古殿町,,,98.7,75.3,73.3,35.2,24,28.1,37.1
075213,福島県三春町,,15.4,17.6,19.7,21.7,23.9,37.8,35.9,41.7
075221,福島県小野町,,,,,,,,,
075418,福島県広野町,58.6,61.3,58.9,61.8,64.5,67.2,69.9,69.8,71.8
075426,福島県楢葉町,,,57.2,59.8,62.4,65,67.6,70.2,72.8
075434,福島県富岡町,,68,48.4,50.4,36.9,38.9,10.4,14.9,18.8
075442,福島県川内村,,,,,,,,,
075451,福島県大熊町,,33.9,35.1,22.2,25.5,25.5,28.8,32.1,35.5
075469,福島県双葉町,,36.3,38.3,40.3,42.3,44,46,48,50
075477,福島県浪江町,,,,,,93.2,94.8,96.5,98.3
075485,福島県葛尾村,,,,55.5,61.1,52.7,55.3,58.1,60.8
075612,福島県新地町,,,,,,32.7,36.9,41.5,46.1
075647,福島県飯舘村,,,,,,,,,
082015,茨城県水戸市,,50.5,49.6,52.2,54,56.3,58.3,60.5,58.3
082023,茨城県日立市,58.6,60.6,62.1,62.2,47.9,50.2,52,53.9,52.1
082031,茨城県土浦市,46.5,48.7,51,52.8,54.6,56.3,57.5,59.3,61.2
082040,茨城県古河市,39.5,67.1,69.1,71.1,64.7,67.3,66.8,66.1,68.5
082058,茨城県石岡市,44.4,46.2,49.3,52.3,55.4,58.4,61.5,64.5,93.8
082074,茨城県結城市,40.5,42.2,44,45.8,47.6,49.4,51.2,61.9,63.4
082082,茨城県龍ケ崎市,49.7,65.4,67.6,68.7,70.7,72.8,74.8,67.9,69.9
082104,茨城県下妻市,47,49.3,51.3,60.7,62,62.5,65.2,67.5,69.6
082112,茨城県常総市,100,90.4,92.1,93.6,93.1,94.8,95.9,97.5,96.2
082121,茨城県常陸太田市,76.2,78.7,81.1,83.6,92.3,93.1,95.2,97.3,26.8
082147,茨城県高萩市,,,,,,,,,
082155,茨城県北茨城市,53.8,53.8,55.9,57.9,59.9,61.9,63.8,65.8,67.7
082163,茨城県笠間市,,,,,,,,,
082171,茨城県取手市,50.6,50.6,51.8,52.2,52.2,54,56.5,59.1,61.7
082198,茨城県牛久市,44.5,46.5,48.8,49.9,52.5,55.2,57.9,60.4,61.4
082201,茨城県つくば市,52.5,54.6,54.6,56.8,59,60.9,62.1,64.4,61.2
082210,茨城県ひたちなか市,,51.7,50.1,54.1,56.5,58.6,60.8,63.2,64.9
082228,茨城県鹿嶋市,78,79.7,47.8,45,47.5,50,52.5,54.4,37.9
082236,茨城県潮来市,44.7,42.2,44.4,46.6,48.8,51,52.9,55.1,54.1
082244,茨城県守谷市,56.3,58.9,60.6,70,71.4,74.1,76.8,79.5,82.2
082252,茨城県常陸大宮市,41.4,,,,,,,,
082261,茨城県那珂市,,,,,,,,,
082279,茨城県筑西市,,48.6,51.7,53.9,56,57.7,57.7,62.1,62.5
082287,茨城県坂東市,,30.1,32.1,32.1,46.6,46.6,48.3,50,51.7
082295,茨城県稲敷市,,29.7,33,36.3,39.6,42.9,46.2,49.5,52.8
082309,茨城県かすみがうら市,,33.5,38.4,40.5,42.5,42.4,44.4,42.4,46.1
082317,茨城県桜川市,48.4,50.5,51,52.9,54.8,56.8,57.7,60.9,62.8
082325,茨城県神栖市,44.8,46.9,49.4,51.8,50.8,53.3,55.8,57.7,60.3
082333,茨城県行方市,98.1,78.5,79.5,80.3,81,81.7,82.5,83.2,83.9
082341,茨城県鉾田市,65.2,70.4,75.7,78.9,81.1,83.8,86.2,88.5,90
082350,茨城県つくばみらい市,,41.3,43,45.2,47.5,49.7,51.9,51.1,53.7
082368,茨城県小美玉市,,,,,,,,,
083020,茨城県茨城町,,,,,,,,,
083097,茨城県大洗町,,,,,,,,,
083101,茨城県城里町,,,,,,,,,
083411,茨城県東海村,33.2,33.8,36.2,38.7,41.2,41.8,44.5,47.2,46.3
083640,茨城県大子町,,51,54,57,60,63,66,64.4,67.4
084425,茨城県美浦村,,48.1,50.1,52.2,54.3,56.4,58.2,56.1,55.1
084433,茨城県阿見町,62,56.2,58.2,60.2,62.2,64.2,65.3,67.4,69.5
084476,茨城県河内町,56.3,61.1,63.1,65.1,66.4,66.6,68.6,70.6,72.7
085219,茨城県八千代町,,,,,,,,,
085421,茨城県五霞町,,,43.5,,,53.4,55.7,60.3,60.3
085464,茨城県境町,,,,,,,,,
085642,茨城県利根町,53.7,60.6,61.2,63.5,65.8,67.6,69.9,72.1,74.2
092011,栃木県宇都宮市,,57,58.9,61.1,63.3,65,65.6,67,69.4
092029,栃木県足利市,,81.3,82.5,84.2,85.3,58.2,55.2,53.1,55.5
092037,栃木県栃木市,,41.4,55,57.4,60.3,62.6,67.2,69.7,71.9
092045,栃木県佐野市,,60.4,68.8,74.6,76.9,77.7,81.1,82.3,83.1
092053,栃木県鹿沼市,28.2,46.3,47.1,27,30,45.6,47.4,52.2,55.5
092061,栃木県日光市,,48.6,51.3,58.4,54.5,57.5,59,62.1,64.7
092088,栃木県小山市,,,,,,,,,
092096,栃木県真岡市,61.9,60.4,62,65.9,61.8,63.9,66,68,71.7
092100,栃木県大田原市,,50,52,54,56,56,60,62,64
092118,栃木県矢板市,58.7,61,63.3,65.6,67.8,70.1,82.2,84.1,55.2
092134,栃木県那須塩原市,,42,45,48,51,54,56.5,59.5,62.5
092142,栃木県さくら市,90.5,97.4,97.3,98.4,99.6,99.7,99.4,99.5,99.5
092151,栃木県那須烏山市,,,,,,,,,
092169,栃木県下野市,,43,55.7,56.2,39.9,40.4,43.3,47.2,49.5
093017,栃木県上三川町,,,,79,80.2,80.5,81.8,82.8,41.9
093424,栃木県益子町,,,39.9,42,44,46.1,48.1,50.2,52.2
093432,栃木県茂木町,,2.7,7.3,11.9,16.5,21.1,25.7,30.3,34.9
093441,栃木県市貝町,,,,,,,,,
093459,栃木県芳賀町,,,,,,,,,
093611,栃木県壬生町,,45.9,47.5,46.6,47.1,50.2,53.3,56.4,49.7
093645,栃木県野木町,98.8,98.7,99.9,100,100,100,100,100,100
093840,栃木県塩谷町,,,,100,100,100,100,100,100
093866,栃木県高根沢町,,,62.3,64.4,66.4,68.4,70.4,72.4,74.4
094072,栃木県那須町,60,,,,,,,,
094111,栃木県那珂川町,45.3,47.3,49.4,50.9,53.2,55.3,57.3,58.6,65.4
102016,群馬県前橋市,,42.7,44.9,47.1,48,50.2,52.4,54.6,56.6
102024,群馬県高崎市,41.5,42.7,45.1,46.1,45.3,47.2,49.5,54,54.7
102032,群馬県桐生市,59.5,64.3,,,,69.5,62.9,64.9,77.2
102041,群馬県伊勢崎市,,51,55.5,57.3,59,61.2,63.5,65.9,65.1
102059,群馬県太田市,47.1,42.2,44.7,46.5,48.8,51.1,53.4,55.6,55.1
102067,群馬県沼田市,,,,,,,,,
102075,群馬県館林市,,57.6,59.9,62.1,64.4,66.6,68.8,72,73.3
102083,群馬県渋川市,55.8,55.2,56.8,55.5,62.3,65.7,67.3,69,70.8
102091,群馬県藤岡市,,55.8,70.5,71.7,73,74.3,75.6,76.8,78.1
102105,群馬県富岡市,,,40.8,43.3,45.7,48.2,50.7,18,21.4
102113,群馬県安中市,38.6,42.6,46.5,50.5,54.4,58,61.4,64.5,67.8
102121,群馬県みどり市,23.1,26.7,59.7,61.5,61.4,65.5,,69,71.7
103446,群馬県榛東村,,,,,,,,,
103454,群馬県吉岡町,49.8,41,43.3,45.7,,50.6,37.6,40.2,43.5
103667,群馬県上野村,21.3,23.1,,,34.2,39.4,,,
103675,群馬県神流町,,100,100,100,100,100,100,100,100
103829,群馬県下仁田町,,,,,,,,,
103837,群馬県南牧村,,3.3,4.1,9.2,14.1,19.2,24.4,32.5,36.9
103845,群馬県甘楽町,78.1,78.4,66,67.7,69.5,71.2,70.7,72,72.2
104213,群馬県中之条町,90.4,61.7,64.4,67.1,71,73.7,76.5,79.2,81.9
104248,群馬県長野原町,,57,,,,64.2,66.4,68.5,89.6
104256,群馬県嬬恋村,44.6,39.8,41.3,43.1,45.5,49.4,50.8,,
104264,群馬県草津町,,,,,,,,,
104281,群馬県高山村,,,,,,,77.9,,
104299,群馬県東吾妻町,56.1,57.9,76,61.5,63.4,63.4,,,
104434,群馬県片品村,,,,,,,,,
104442,群馬県川場村,,,48.4,50.3,46.2,48,62.6,65.4,67.5
104485,群馬県昭和村,,67,73.7,80.4,93.8,100,100,100,100
104493,群馬県みなかみ町,,,60.8,68.8,65.6,67.2,,,
104647,群馬県玉村町,49.7,56.3,54,60.3,62.4,63.3,65.5,65.3,67.5
105210,群馬県板倉町,45.7,46.8,48.9,49.2,52.5,55,57.4,59.8,62.2
105228,群馬県明和町,54.2,55.5,,,,38,,,
105236,群馬県千代田町,56.2,59,61.7,64.5,67.3,70.1,54.6,51.3,
105244,群馬県大泉町,85.7,88.1,90.5,92.6,94.7,96.3,97.4,98.2,98.8
105252,群馬県邑楽町,74.4,77,79.6,82.1,84.3,86.4,88.6,90.7,
111007,埼玉県さいたま市,48.9,50.1,50.1,53.8,54.9,55.9,58,52.7,52.6
112011,埼玉県川越市,52.6,51.9,53.9,54,46.1,48.4,50.6,53.1,55.8
112020,埼玉県熊谷市,,60,61.9,62.6,63.9,66.2,68.5,70.8,72.1
112038,埼玉県川口市,47.4,48.8,48.7,49.2,52.1,53.8,55.4,56.5,58.3
112062,埼玉県行田市,,86.1,87.9,89.7,91.6,93.4,94.2,95.8,96.6
112071,埼玉県秩父市,50.1,52.8,55.6,56.7,59.6,62.5,59.7,60.9,63.8
112089,埼玉県所沢市,49.5,32.2,35.1,37.8,40.3,42.4,45,47.6,49.7
112097,埼玉県飯能市,44,45.9,48.5,50.7,53.3,56,58.6,60.3,63.7
112101,埼玉県加須市,,,,,,,,,
112119,埼玉県本庄市,,71,52.8,56.9,59.2,62.1,62.7,65.9,60.6
112127,埼玉県東松山市,66,68.1,36.9,39.1,41.3,43.2,45.4,46.5,44.1
112143,埼玉県春日部市,51.1,53,54.9,56.8,58.7,60.5,61.3,63.2,65
112151,埼玉県狭山市,,48.1,53.3,55.3,56,57.9,60.3,62.4,61.4
112160,埼玉県羽生市,73,75.3,77.8,80.3,77.6,81.7,80.6,82.8,87.9
112178,埼玉県鴻巣市,47,49,50.9,52.9,47.5,49.4,51.4,53.5,55.5
112186,埼玉県深谷市,49.6,51.6,53,52.6,54.3,56.3,58.3,60.2,68.4
112194,埼玉県上尾市,,48.7,50.2,51.5,53.1,55.1,57.7,41.9,42.1
112216,埼玉県草加市,48.5,50.7,52.4,54,56.2,58.4,58.4,62,60.6
112224,埼玉県越谷市,30.7,32.2,34.2,35.6,37.9,40.4,43.2,45.5,47.8
112232,埼玉県蕨市,62.3,63.7,65.1,66.5,67.8,69,70.4,71.5,72.8
112241,埼玉県戸田市,44.2,46.3,48.4,50.5,48.1,54.9,57,59.1,61.2
112259,埼玉県入間市,51.6,52.5,54.5,56.5,58.4,56.1,58.1,60.1,62.1
112275,埼玉県朝霞市,47.9,49.9,51.9,53.5,55.3,57.4,59.1,61.6,54.7
112283,埼玉県志木市,57.3,59.3,50.5,45.8,48.5,51.3,54.1,55.4,59.6
112291,埼玉県和光市,48.1,50.7,53.3,55.9,58.5,60.5,62.5,64.2,65.7
112305,埼玉県新座市,,47.5,48.3,51.8,35.6,36.5,37.6,31.5,33.7
112313,埼玉県桶川市,59.3,60.9,60.9,63.9,65.4,66.1,67.8,69.3,68.2
112321,埼玉県久喜市,,42.2,43.2,40.6,42.7,44.7,46.7,48.7,50.8
112330,埼玉県北本市,56.8,58.4,63.7,63.8,65.9,68.2,70.5,72.8,75
112348,埼玉県八潮市,,39.6,41.8,44,46.2,42.9,45.1,49,49.5
112356,埼玉県富士見市,,93.8,96,98.2,100,100,100,100,100
112372,埼玉県三郷市,,55,57.6,60.3,62.5,64.6,67,58,54.8
112381,埼玉県蓮田市,,55.8,57.1,58.5,58.5,61.2,62.6,63.9,65.3
112399,埼玉県坂戸市,,,,,,,,,
112402,埼玉県幸手市,83.6,43.1,46.4,49.2,53.2,58.4,61.2,61.1,60.8
112411,埼玉県鶴ケ島市,61.2,70.1,71.9,73.7,75.6,77.4,77.9,79.9,
112429,埼玉県日高市,,,,,,,,,
112437,埼玉県吉川市,80.3,82.8,85.4,87.9,90.5,88.9,90.3,89.4,86.9
112453,埼玉県ふじみ野市,,33.1,33.1,34,36,38,37.7,39.7,41.7
112461,埼玉県白岡市,42.9,47.1,63.7,66,68.2,70.1,72,72.4,74.1
113018,埼玉県伊奈町,75,76.8,79.1,80.9,83.8,86.1,88.5,90.8,93.2
113247,埼玉県三芳町,,,78.3,81.1,83.8,86.5,73.9,77.4,80.2
113263,埼玉県毛呂山町,,61.8,63.8,65.9,66.8,63.4,65.3,67.4,69.4
113271,埼玉県越生町,,,,,,,,,
113417,埼玉県滑川町,,,,,,,,,
113425,埼玉県嵐山町,,,,,,,,,
113433,埼玉県小川町,,,,,,,,,
113468,埼玉県川島町,40,42,44.2,46.4,48.4,50.7,52.7,54.5,56.7
113476,埼玉県吉見町,,,,,,,,,
113484,埼玉県鳩山町,,1.4,0.7,6.5,12.3,28.8,35.8,35.8,35.2
113492,埼玉県ときがわ町,87.1,93.8,100,100,100,100,100,100,100
113611,埼玉県横瀬町,52.6,54.8,57.1,59.3,61.6,63.9,63.9,58.5,61.6
113620,埼玉県皆野町,,,68.3,65.8,68.4,70.1,72.7,75.2,77.3
113638,埼玉県長瀞町,,,,,,,,,
113654,埼玉県小鹿野町,47.4,44.6,46.6,48.3,50.3,52.3,53.9,55.1,57.3
113697,埼玉県東秩父村,,,,,,,,,
113816,埼玉県美里町,,,,,,,,,
113832,埼玉県神川町,30.8,33,33.6,35.7,37.9,40.1,42.3,44.5,46.7
113859,埼玉県上里町,58,60,62,64,66,67,68,70,72
114081,埼玉県寄居町,68,70,72,74,76,78,80,82,84
114421,埼玉県宮代町,60.4,59.4,59.4,61.8,64.2,66.6,63.8,62.7,64.7
114642,埼玉県杉戸町,,42.5,44.5,46.7,48,50.3,52.2,54.4,56.8
114651,埼玉県松伏町,69.2,72.2,73.7,75.6,77.4,79.2,81.1,82.9,84.6
121002,千葉県千葉市,,43.8,46,48.3,51.8,54.7,57.2,59.2,51.9
122025,千葉県銚子市,69.8,66.8,68.9,68.5,70.7,60,56.8,60.2,62.7
122033,千葉県市川市,,,53.6,57,58.8,60.6,61.8,63.9,61.1
122041,千葉県船橋市,36.8,38.6,40.8,43.8,45.8,48,50.3,52.1,54.7
122050,千葉県館山市,91,89.4,88.3,91,93.6,96.3,96.7,97.2,97.6
122068,千葉県木更津市,,63.1,74,77.9,79.5,80.9,82.2,83.4,83.5
122076,千葉県松戸市,57.4,68,59.4,60.6,62.2,64,64.8,66.7,68.6
122084,千葉県野田市,,62.3,63.7,65.3,67.2,69.2,67.2,67.2,68.8
122106,千葉県茂原市,71.8,71.5,73.3,75.4,75.8,77.9,79.5,81.6,83.8
122114,千葉県成田市,,59.4,53.2,56.7,66,69.5,73,76.5,80
122122,千葉県佐倉市,,,,,,,,,
122131,千葉県東金市,71.1,,96.8,94.2,95.7,97.3,100,100,100
122157,千葉県旭市,,,,,,87.9,88.4,89,89.5
122165,千葉県習志野市,,57.9,59,61,62.5,65.9,67.9,69,70.1
122173,千葉県柏市,,56,58,60,62.1,64.3,64.9,67.2,69.5
122181,千葉県勝浦市,68.2,,,,,,,,
122190,千葉県市原市,,61.7,64.1,66.4,67.5,68.1,66.4,68.9,
122203,千葉県流山市,,15.8,18.5,21.2,39.8,42.6,45.6,48.4,51.2
122211,千葉県八千代市,,,,,,,,,
122220,千葉県我孫子市,,48.7,50.7,52.1,54.8,57.4,60,62.5,65.2
122238,千葉県鴨川市,58.2,60,61.8,63.7,66.3,68,62.2,70.7,71.4
122246,千葉県鎌ケ谷市,,74.9,76.6,78.2,79.1,79.4,72.5,73.3,74.5
122254,千葉県君津市,90.9,93.7,97,99.5,99.5,99.6,99.7,99.7,99.8
122262,千葉県富津市,74.2,,,,,,,,
122271,千葉県浦安市,,61.6,64.2,65.3,69.3,48.1,50.2,50.9,53.2
122289,千葉県四街道市,,65.8,67.6,69.4,71.1,67.2,69,70.7,69.2
122297,千葉県袖ケ浦市,,82,83.5,85.1,85.2,86.8,87.8,89.4,91
122301,千葉県八街市,77.5,80.5,79.4,84.4,85.5,44.7,57.1,56.1,58.2
122319,千葉県印西市,60.1,56.3,57.8,52.6,54.5,56.6,59.7,47.3,50
122327,千葉県白井市,,46,48.6,51.1,53.6,56.3,59,61.7,59.8
122335,千葉県富里市,58.4,60.3,62.3,64.1,66.1,68.1,70.1,70.5,72.7
122343,千葉県南房総市,,,,,,,,,
122351,千葉県匝瑳市,,79.7,81.9,89.7,91.4,93.2,94.2,95.9,97
122360,千葉県香取市,56.2,64.6,67.4,68.6,71.4,73.1,47,96.6,97
122378,千葉県山武市,,46.9,49,51,52.1,45.4,47.4,49.2,50.1
122386,千葉県いすみ市,,,,,,,,,
122394,千葉県大網白里市,68.1,,69.9,,,,,,
123226,千葉県酒々井町,,70,80.6,82,83.4,84.8,85.5,86.9,88.3
123293,千葉県栄町,,,,,,,,,
123421,千葉県神崎町,,,,,,,,,
123471,千葉県多古町,,,,,,,,,
123498,千葉県東庄町,65.9,31.6,81.6,83.9,69.9,65.8,76.9,80,82.7
124036,千葉県九十九里町,,,,,,,,,
124095,千葉県芝山町,38.9,38.7,40.7,42.8,,,,,
124109,千葉県横芝光町,71.4,75.6,79.8,84,88.2,92.4,96.6,100,100
124214,千葉県一宮町,,,,,,,,,
124222,千葉県睦沢町,83.6,85.8,88,90.2,92.4,94.6,95.7,99,93.9
124231,千葉県長生村,60.8,64.4,68.1,70.9,73.7,76.4,79.1,81.8,84.5
124249,千葉県白子町,,,,,,,,,
124265,千葉県長柄町,47.1,28.8,31.1,33.4,35.7,38,51.5,53.7,53.6
124273,千葉県長南町,,,,,,,,,
124419,千葉県大多喜町,,,,,,,,,
124435,千葉県御宿町,100,100,100,100,100,100,100,98.2,98.4
124630,千葉県鋸南町,57.9,70.7,56.3,45.7,48.1,53.5,56.7,59.8,63
131016,東京都千代田区,,36.8,36.8,41,43.4,45.5,47.6,49.7,51.8
131024,東京都中央区,,,41.7,43.1,39.3,36.2,39.1,42.1,45
131032,東京都港区,,42.4,43.9,43.8,43.6,51.1,45.5,47.8,48.8
131041,東京都新宿区,53.8,56.5,57.7,58.8,60.2,61.8,63.1,64.7,65.7
131059,東京都文京区,,36.5,38.7,40.5,37.1,39.9,42.6,45.4,39.2
131067,東京都台東区,,,,47.3,48.9,50.8,53,55.1,51
131075,東京都墨田区,40,40.8,42.3,44.3,46.1,48.2,50.3,52.3,54.3
131083,東京都江東区,44.3,48.5,49.7,52.1,54.6,57,59.4,61.6,58.7
131105,東京都目黒区,,30.4,36,46.1,48.1,50.2,52.4,50.9,54.1
131113,東京都大田区,44.2,41,44.9,42.2,42,44.1,45.4,47.3,47.5
131121,東京都世田谷区,,,46,49.1,49.5,51.6,53.6,55.6,55.6
131130,東京都渋谷区,,40.4,35.5,36.7,38.2,35,35.4,38.6,41.7
131148,東京都中野区,51.9,54.2,56.6,59.2,60.9,63.4,63,65.2,67.1
131156,東京都杉並区,47.8,48.4,50.6,52.7,55.3,56.8,58.6,60.4,62.1
131164,東京都豊島区,,,32.6,29.6,28.2,31.1,33.8,36.7,38.2
131172,東京都北区,,47.3,49.1,50.9,53.3,54.4,56.3,53.2,55.6
131181,東京都荒川区,,,63.2,65.3,66.8,68.7,71.1,71.6,76.2
131199,東京都板橋区,45.8,45.8,45,46.9,50.2,52.4,54.5,53.7,35.2
131202,東京都練馬区,43.9,42,45.7,48.1,50.8,52.2,50.7,53.2,55
131211,東京都足立区,50.4,50.9,52.3,54.2,54.8,57.7,59,61,62.3
131229,東京都葛飾区,14.8,19.7,25,27.1,30.5,32.6,32.6,34.7,35.2
131237,東京都江戸川区,73.4,75.8,62.8,64.7,63.8,42.2,44.3,42.5,44.8
132012,東京都八王子市,,44.5,45.5,47.5,49.5,51.8,54.1,56.4,58.6
132021,東京都立川市,,59.1,61.6,63.5,65.2,65.3,63.1,65.7,68
132039,東京都武蔵野市,60.7,52.3,52.1,53.5,55.8,57.1,58.7,61.1,62.7
132047,東京都三鷹市,,35.9,31.1,33.3,35.3,37.3,39.8,41.9,38.4
132055,東京都青梅市,,80,80.8,81.6,84.9,86.3,86.6,87.2,87.8
132063,東京都府中市,,69.2,69.2,70.6,71.9,71.7,69.3,70.1,60
132071,東京都昭島市,,,,,,,,,
132080,東京都調布市,,41.2,44,46.5,49,50.9,53.1,55.7,57.6
132098,東京都町田市,40.6,42.7,43.4,45.6,47.5,49.5,51.8,52.5,54.8
132101,東京都小金井市,,34.7,36,38.2,38.9,41,43.1,45.2,47.1
132110,東京都小平市,,60.4,62.4,82.9,66.5,68.5,66.3,66.3,69.6
132128,東京都日野市,42,44.2,46.4,48.6,50.7,53,55.2,57.4,59.6
132136,東京都東村山市,,,,,,,,,
132144,東京都国分寺市,35.9,38.8,40.9,42.4,44.5,48.4,49.6,51.4,51.8
132152,東京都国立市,58.1,56.1,57.4,59.2,61,68.4,65.4,67.7,69
132187,東京都福生市,41.5,43.5,45.5,47.4,41.2,43.4,45.5,47.5,49.6
132195,東京都狛江市,,46.3,15.2,24.5,21.2,5.3,8.7,12.1,15.5
132209,東京都東大和市,53.1,100,40,41.9,43.9,43.2,45.5,47.8,50.1
132217,東京都清瀬市,38.7,37.4,39.6,42.6,42,44.1,46.2,44.1,46
132225,東京都東久留米市,52.1,43.4,47.6,50.1,52.3,53.9,56.2,58.6,60.1
132233,東京都武蔵村山市,,45.9,47.9,49.8,51.3,52,54.4,57.4,60.3
132241,東京都多摩市,45.7,49,47.6,48.9,48.4,43.3,45.3,47.1,49.1
132250,東京都稲城市,,,,,,,,,0
132276,東京都羽村市,,43.1,45.1,47.1,49.1,51.1,53.1,55.1,57.1
132284,東京都あきる野市,42.7,42.7,47,49.1,51.3,53.4,55.5,57.6,59
132292,東京都西東京市,,29.3,31.8,37,41.2,43.3,45.4,47.6,49.2
133035,東京都瑞穂町,,,,,,,,,
133051,東京都日の出町,,59.4,62.8,66.3,71.7,75.3,77,80.2,82.6
133078,東京都檜原村,,,,,,51.2,55.8,73.6,60
133086,東京都奥多摩町,,,,,,,,,
133612,東京都大島町,,68.5,40.5,,,47.3,8.7,13.2,15.8
133621,東京都利島村,,71.4,74.8,78.2,76.4,80.7,84.9,89.2,93.4
133639,東京都新島村,,,72.1,74.1,29.6,29.6,31.6,35.9,38.6
133647,東京都神津島村,,,,,,,,,
133817,東京都三宅村,,,,,76,76.6,77.9,82.5,84.6
133825,東京都御蔵島村,,24.2,,,,,,,
134015,東京都八丈町,,,39.4,42.1,44.4,48.6,50.8,55.4,57.1
134210,東京都小笠原村,,,,,,18,,,
141003,神奈川県横浜市,,45.9,47.5,49.3,50.6,52.4,54.5,56.5,57.5
141305,神奈川県川崎市,36.6,35.1,37,38.2,40.8,41.6,40.7,42,50.7
141500,神奈川県相模原市,49.6,51.8,53.9,56,58.5,60.6,62.6,64.6,66.6
142018,神奈川県横須賀市,,50.2,52.2,54.2,56.2,58.1,59.4,61.3,63.2
142034,神奈川県平塚市,,50.1,50.9,53.1,55.2,57.2,59.1,60.9,62.7
142042,神奈川県鎌倉市,53.4,49.7,50.2,50.8,53.8,56,58.1,60.3,62.4
142051,神奈川県藤沢市,48.8,46.7,48.4,50.1,49.3,50.9,54,55.3,57.1
142069,神奈川県小田原市,,28.3,30.7,32.8,35.5,37.4,40.3,42.5,45
142077,神奈川県茅ヶ崎市,48.3,50.6,52.2,55.2,57.2,56.1,58.7,61,63.8
142085,神奈川県逗子市,50.6,57,59,60.9,62.4,64.6,67.1,69.6,70.9
142107,神奈川県三浦市,63.8,68.7,70.9,74,75.6,77.7,77.7,81.8,83.9
142115,神奈川県秦野市,29.2,,,,85.8,87,89.3,91.5,84.5
142123,神奈川県厚木市,,,,,,,,,
142131,神奈川県大和市,,,,,36,64.3,66.3,66.2,68.6
142140,神奈川県伊勢原市,63.6,63.9,66.6,69.3,72,74.7,77.4,79.8,82.3
142158,神奈川県海老名市,49.4,51.6,40,39.6,42.5,45.4,48.2,51.1,54
142166,神奈川県座間市,,54.4,56.1,57.7,59.4,61.1,62.7,63.5,62.4
142174,神奈川県南足柄市,,,54.4,56.4,58.4,60.4,62.4,64.5,65.8
142182,神奈川県綾瀬市,47.5,,,,,,,,
143014,神奈川県葉山町,,,,,,,,,
143219,神奈川県寒川町,,,,,,,,,
143413,神奈川県大磯町,74.1,76.3,78.5,80.7,82.9,85.1,87.3,89.5,91.7
143421,神奈川県二宮町,,,,,,,,,
143618,神奈川県中井町,,,,,,,,,
143626,神奈川県大井町,,,,,,,,,
143634,神奈川県松田町,,,,,,,,,
143642,神奈川県山北町,,75.2,99,99.1,99.2,99.2,99.3,99.4,99.4
143669,神奈川県開成町,,,,,,,,,
143821,神奈川県箱根町,65.3,66.8,68.9,71,73.1,75.1,77.2,77.4,74.8
143839,神奈川県真鶴町,65.2,67.2,69.1,70.4,72.4,74.3,76.3,78.2,76.3
143847,神奈川県湯河原町,,,,,,,,,
144011,神奈川県愛川町,80.3,81.7,84,85.3,86.6,87.9,89.1,90.4,91.7
144029,神奈川県清川村,,,,,,,,,
151009,新潟県新潟市,48.6,51,53.3,55.3,57.6,60.3,62.3,59.5,61.3
152021,新潟県長岡市,,,,,,,,,
152048,新潟県三条市,,,,,,,,,
152056,新潟県柏崎市,55.3,57.2,58.7,60.3,62,63.8,65.5,65.8,67.8
152064,新潟県新発田市,,53.1,51.4,52.2,56,58.3,60.4,68.4,64.6
152081,新潟県小千谷市,64.9,69.7,90.1,89.6,90.4,90.3,89.6,82.8,74.2
152099,新潟県加茂市,,,,,,,,,
152102,新潟県十日町市,,75.1,77.4,79.7,61.3,27.9,31.1,34.4,36.3
152111,新潟県見附市,,,,,,,,,
152129,新潟県村上市,,63.3,65.6,67.8,57.5,60.3,60,61.7,61.5
152137,新潟県燕市,,,69.1,71.7,74.9,73.6,75.9,77.9,68.4
152161,新潟県糸魚川市,,100,21.5,32.4,50.4,40.5,42,44.2,48.3
152170,新潟県妙高市,70.1,,,,,70.5,72.1,73.8,71.2
152188,新潟県五泉市,,42.1,42.5,45.4,47.9,50.8,53.2,56.2,58.5
152226,新潟県上越市,36.2,29.8,45.3,34.6,36.9,39.3,44.8,47.1,49.7
152234,新潟県阿賀野市,30.3,40.5,42.7,45.1,47.4,51.4,53,54.2,57.3
152242,新潟県佐渡市,,38.3,38.3,39.2,41.1,41.8,45.4,,
152251,新潟県魚沼市,47.2,54.3,56.5,58.7,60.8,62.5,63.6,62.7,65.1
152269,新潟県南魚沼市,17,20.1,22.8,25.4,28,30.6,33.2,35.5,35.8
152277,新潟県胎内市,,60.6,63.4,66.8,69,70.2,72.8,75.4,78
153079,新潟県聖籠町,60.7,62.9,,,,,,,
153427,新潟県弥彦村,56.9,60.9,70.7,72.7,74.2,76.2,78.2,79.1,81
153613,新潟県田上町,,,82.4,83.9,85.5,87.3,89,90.7,92.4
153851,新潟県阿賀町,32.2,34,41.2,46.7,53.2,55.7,59.3,62.2,61.9
154059,新潟県出雲崎町,39.3,,8.3,4.2,8.5,12.8,17,21.3,25.6
154610,新潟県湯沢町,,,,,,,,,
154822,新潟県津南町,64.3,45.4,48.1,48.1,53.5,56.3,56.3,61.7,64.4
155047,新潟県刈羽村,,,,,,,,,
155811,新潟県関川村,,,,,,,,,
155861,新潟県粟島浦村,,73.6,,,,,,9.2,13.8
162019,富山県富山市,,42.9,45.1,47.2,47.2,51.2,53.6,54.1,55.3
