団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
082317,茨城県桜川市,36.2,38.4,18.6,42.8,45,43.1,45.3,46.3,48.7
082325,茨城県神栖市,66,64,66.1,68.9,71.9,57.4,61.2,64.9,68.7
082333,茨城県行方市,43.9,45.9,47.9,49.9,51.9,53.9,55.9,57.8,39
082341,茨城県鉾田市,,,,,,,,,
082350,茨城県つくばみらい市,,21.5,,,,,,,
082368,茨城県小美玉市,39.5,41.5,43.4,45.4,47.4,44.2,46.1,48.1,50.1
083020,茨城県茨城町,,,,,,,,,
083097,茨城県大洗町,66,68,70,70.4,71.1,73.3,75.2,54.1,51.2
083101,茨城県城里町,46,48.2,50.6,52.9,55.1,57.4,59.7,62,64.2
083411,茨城県東海村,67,69.1,65.2,67.4,64.1,66.8,69.6,72.4,70.3
083640,茨城県大子町,,,,,,,,,
084425,茨城県美浦村,,,,94.3,94.7,95.2,95.6,96,96.5
084433,茨城県阿見町,27,28.5,30.9,33.3,35.7,34.4,37.1,39.5,41.9
084476,茨城県河内町,,,,,,,,,
085219,茨城県八千代町,,,,,,,,,
085421,茨城県五霞町,,,,,,100,100,100,100
085464,茨城県境町,,,,,,,,,
085642,茨城県利根町,,,,,,,,,
092011,栃木県宇都宮市,,63.2,66.2,69.3,71.4,72.8,74.1,75.3,76.5
092029,栃木県足利市,,87.8,85.4,86.6,87.9,88.9,77.9,80.1,82.2
092037,栃木県栃木市,,93.6,67.4,69,74.8,76.5,70.4,71.8,73.7
092045,栃木県佐野市,,71.7,74.3,76.9,78.3,80.6,82.4,85,87.4
092053,栃木県鹿沼市,53.1,55.8,55,57.9,63.5,61.1,64.3,65.8,65.6
092061,栃木県日光市,,78.7,85.1,88.6,90.7,92.7,88.8,90.9,91.4
092088,栃木県小山市,,83.6,85.8,88,90.2,92.4,94.6,96.8,99
092096,栃木県真岡市,94.6,80.4,82.6,87.1,87.1,88.1,89.2,90.3,90.9
092100,栃木県大田原市,,46.4,48.1,50.2,52.5,52.8,57.3,59.1,61
092118,栃木県矢板市,77,79.2,74.2,76.4,78.6,80.8,83,85.2,87.4
092134,栃木県那須塩原市,,66.8,68.7,73.7,61.9,61.7,63.6,65.4,64.7
092142,栃木県さくら市,,,,,,,,,
092151,栃木県那須烏山市,,,,,,,,,
092169,栃木県下野市,,49.8,47.3,51.5,54.3,54.5,50.4,52.1,55.3
093017,栃木県上三川町,,,,,,,,,
093424,栃木県益子町,56,,50.4,51.8,54,56.9,59.8,62.4,65.2
093432,栃木県茂木町,,,,,,,,,
093441,栃木県市貝町,,,39.1,93,96,99,100,100,100
093459,栃木県芳賀町,,,,64.3,66.5,69.1,65.8,68.1,70.3
093611,栃木県壬生町,,59.2,61.9,,,,,,
093645,栃木県野木町,58.4,65.9,69,72,75,78,81,84,87
093840,栃木県塩谷町,,,,,,,,,
093866,栃木県高根沢町,,,73.5,75.6,77.7,79.8,81.9,84,86.1
094072,栃木県那須町,54.5,,52.8,55,56.3,58,59.9,61.5,63.8
094111,栃木県那珂川町,34,34,42,45.1,49.2,53.3,57.4,56.4,59.1
102016,群馬県前橋市,,69.2,65.5,68.3,71,73.8,76.6,79.3,82.1
102024,群馬県高崎市,58.4,60.1,62.3,61.3,23.5,25.8,27.8,29.9,32.2
102032,群馬県桐生市,38.3,42.3,,,,48.1,50,52,54.1
102041,群馬県伊勢崎市,,65.5,65.3,65.8,56.7,58.7,60.1,61.6,63
102059,群馬県太田市,45.3,20.4,23.7,27,30.3,33,38.7,40.1,41.6
102067,群馬県沼田市,75,78,81,84,87,88.4,90,93,96
102075,群馬県館林市,,82.2,83.6,84.9,85.7,83.1,83.8,84.4,85
102083,群馬県渋川市,78,79.2,80.6,82.7,32.1,35.5,38.9,42.4,46
102091,群馬県藤岡市,,36,22,24.2,26.4,28.6,30.8,33,35.1
102105,群馬県富岡市,92.7,,69.2,73.2,79.8,83.9,88,88.4,90.2
102113,群馬県安中市,40.5,42.5,44.5,46.5,48.5,50.5,52.3,54.3,56.3
102121,群馬県みどり市,51.4,53.7,55.5,57.4,57.4,61.2,,65,65
103446,群馬県榛東村,,,,,,,,,
103454,群馬県吉岡町,39.6,41.8,42.7,44.2,,47.7,48.9,50.9,53.3
103667,群馬県上野村,100,100,,,,,,,
103675,群馬県神流町,,,,,,,,,
103829,群馬県下仁田町,,,,,,,,,
103837,群馬県南牧村,,,,,,,,,
103845,群馬県甘楽町,75.4,71,72.3,71.4,69.7,71.6,73.5,75.5,81.3
104213,群馬県中之条町,50.5,55.4,55.1,59.7,60.8,62.5,33.7,35.3,36.8
104248,群馬県長野原町,,,,,,,,,
104256,群馬県嬬恋村,,,,,,,,,
104264,群馬県草津町,,90.7,56.4,58.6,60.8,63.1,65.3,67.4,69.5
104281,群馬県高山村,,,,,,,,,
104299,群馬県東吾妻町,73.4,74.8,76,77.2,78.4,78.4,,,
104434,群馬県片品村,,100,100,100,98.8,100,100,98.6,98.9
104442,群馬県川場村,,,56.4,59,61.7,64.3,66.9,69.4,17.4
104485,群馬県昭和村,,,,,,,,,
104493,群馬県みなかみ町,55.9,58.1,60.2,62.8,65.1,68,69.3,70.7,72.1
104647,群馬県玉村町,51.3,55.2,52.5,53,55.2,57.6,60.1,62.3,64.8
105210,群馬県板倉町,37.5,40,42.5,45,36.4,39.8,43.3,46.8,50.3
105228,群馬県明和町,40,57.3,,,,61.5,,,
105236,群馬県千代田町,52.8,55,57,59.2,61.4,63.6,64.3,65.9,
105244,群馬県大泉町,55.1,57.3,62.8,64.7,66.6,68.6,70.7,72.8,73.4
105252,群馬県邑楽町,,,,,,,,,
111007,埼玉県さいたま市,70,72,74.1,76.1,75.5,77,29.5,31.9,34.3
112011,埼玉県川越市,18.8,21.5,23.5,25.5,27.6,29.6,31.6,33.6,35.7
112020,埼玉県熊谷市,,39,40.3,42.2,44.5,45.3,45.8,46.8,49
112038,埼玉県川口市,53.4,55.3,53.1,54.6,56.2,57.9,60.1,62.1,64.3
112062,埼玉県行田市,,59.1,61.3,62.3,63.8,64.5,66.5,68,70
112071,埼玉県秩父市,59.6,8.2,12.6,16.9,21.3,25.7,30.1,34.4,38.8
112089,埼玉県所沢市,44,46,47.9,49.9,39.7,41.7,43.6,45.5,47.5
112097,埼玉県飯能市,62,64,66,68,72.2,72,74,76,78
112101,埼玉県加須市,42.5,44.8,46.4,54.1,51.7,54.3,54.3,58.4,60.5
112119,埼玉県本庄市,,31.2,33.9,36.5,38.4,38,40.7,43.2,44.2
112127,埼玉県東松山市,57.8,61.2,64.6,68,71.4,74.8,78.2,82.4,86.3
112143,埼玉県春日部市,63.6,65.6,67.6,69.6,71.6,73.6,75.6,77.5,79.5
112151,埼玉県狭山市,,80.4,82.6,84.6,87,89.2,91.4,93.5,92.3
112160,埼玉県羽生市,46.5,48.9,51.2,53.4,55.7,54.3,56.1,58.5,61
112178,埼玉県鴻巣市,30.8,32.8,34.8,36.8,38.8,40.8,42.8,44.8,46.8
112186,埼玉県深谷市,53.2,55.2,57.2,59.2,61.1,63.1,64.4,66.4,68.5
112194,埼玉県上尾市,,76,54.5,57.2,59.6,62.4,65,67.1,59.3
112216,埼玉県草加市,75.4,75,70.4,62.1,59.8,60.3,55.2,59.3,52.3
112224,埼玉県越谷市,50,56.2,58.4,60.3,63,63.5,65.7,67.6,73.4
112232,埼玉県蕨市,89,91.5,75.3,77.9,80.4,59.1,61.4,63.7,65.8
112241,埼玉県戸田市,75.2,70.4,72.6,74.2,76.5,55.9,57.6,62.1,66.6
112259,埼玉県入間市,62.9,59,60.8,62.7,64.6,54.6,56.8,58.6,60.1
112275,埼玉県朝霞市,76.1,77.2,79.6,62.2,64.7,67.2,69.2,70.6,72.1
112283,埼玉県志木市,77.7,79.8,81.7,84,86.2,88.4,90.7,92.6,93.6
112291,埼玉県和光市,55.9,58.1,60.2,62.3,64.3,66.4,67.1,68.6,70.5
112305,埼玉県新座市,,47,43.7,51.4,54.4,55.5,57.9,60.4,62.6
112313,埼玉県桶川市,37.8,40.5,40.5,45.8,48.5,50.4,53.1,55.6,58.2
112321,埼玉県久喜市,,53.6,54.5,56.1,58.4,59.4,62.4,64.5,66.5
112330,埼玉県北本市,,,,,,,,,
112348,埼玉県八潮市,,35.2,37.2,39.2,41.2,43.2,45.2,47.2,49.2
112356,埼玉県富士見市,,33.9,34.4,36.9,39,41.1,38.4,39.4,41.2
112372,埼玉県三郷市,,58.5,61.3,62.4,63.8,65.4,67.1,59,62.1
112381,埼玉県蓮田市,,,,,,7.9,,,
112399,埼玉県坂戸市,37.3,39.9,41.6,44.2,46.5,48.9,51.4,54.1,56.5
112402,埼玉県幸手市,55.1,55.1,57.3,61.7,63.9,65.6,65.6,67.8,70
112411,埼玉県鶴ケ島市,,,,,,,,,
112429,埼玉県日高市,,,,,,,,,
112437,埼玉県吉川市,35.9,36.8,37.4,39.6,41.8,42.1,42.1,44.8,47.5
112453,埼玉県ふじみ野市,,45.9,48.2,50.9,53.6,47.6,47.3,49.8,15.9
112461,埼玉県白岡市,56.2,60.2,62.2,64.2,66.2,68.2,70.2,71.8,73.5
113018,埼玉県伊奈町,77,78.5,80.8,83,85.3,87.5,89.8,92,94.3
113247,埼玉県三芳町,,,35,37.2,39.4,41.1,42.6,44.2,44.8
113263,埼玉県毛呂山町,,,,,,,,,
113271,埼玉県越生町,,,,,,,,,
113417,埼玉県滑川町,,75.1,77.1,79,80.9,82.8,84.7,86.6,88.5
113425,埼玉県嵐山町,,,,45.4,47.1,43,45.2,47.4,48.6
113433,埼玉県小川町,66,68,70,66.8,69.1,70.8,72.9,75,77
113468,埼玉県川島町,58,58.8,60.9,63,65.1,67.2,69,71.3,65.5
113476,埼玉県吉見町,34.1,37.2,40.3,43.4,46.4,47.9,49.5,51,52.5
113484,埼玉県鳩山町,,50.1,52.1,54.1,66.3,68.5,70.3,70.3,74.1
113492,埼玉県ときがわ町,46.1,48.2,46.1,48.7,51.4,53.9,56.5,59,61.6
113611,埼玉県横瀬町,49.4,52.3,55.2,59.3,59.9,62.2,64.8,67.5,69.6
113620,埼玉県皆野町,,,59,60.7,63,65.9,68.9,72.1,73.7
113638,埼玉県長瀞町,,,,,,,,,
113654,埼玉県小鹿野町,40,42,6.2,45.6,46.6,47.8,49.3,51.7,54.5
113697,埼玉県東秩父村,,,,,,,,,
113816,埼玉県美里町,,48,50,52,48.7,50.7,52.7,54.7,56.7
113832,埼玉県神川町,,,,,,,,,
113859,埼玉県上里町,50.6,52.8,55,57.2,59.4,60.5,50.2,52.9,55.5
114081,埼玉県寄居町,46.8,50.1,53.4,56.7,60.1,63.4,66.8,70.1,72.9
114421,埼玉県宮代町,70,67,74,76,72.6,74.5,77.6,80.5,72.8
114642,埼玉県杉戸町,,,,,,,,,
114651,埼玉県松伏町,,,,,,,,,
121002,千葉県千葉市,,51.8,55.6,58.4,60.1,62.2,63.7,65.3,67.9
122025,千葉県銚子市,99,99,100,100,100,100,100,100,100
122033,千葉県市川市,,,60,62,64.6,67,65.7,40.4,43.9
122041,千葉県船橋市,54.7,64.1,66.1,68.2,70.2,72.2,74.2,75.7,77.7
122050,千葉県館山市,,,,,,,,,
122068,千葉県木更津市,,94.7,95.4,95.9,96.4,96,96.6,97.1,97.7
122076,千葉県松戸市,54.1,55.6,55.7,58.8,60.2,62,62.1,63.2,64.3
122084,千葉県野田市,,49.3,51.4,53.5,55.2,52.1,53.9,55.9,57.9
122106,千葉県茂原市,68.3,70,71.7,73.3,75,76.7,78.3,80,81.7
122114,千葉県成田市,,30.1,32.8,35.5,38.1,40.8,43.1,45.2,47.3
122122,千葉県佐倉市,,63.8,65.7,47.9,50.7,53.5,56.3,59.1,59.1
122131,千葉県東金市,,,68.1,70.3,72.5,74.1,76.2,78.1,80.4
122157,千葉県旭市,55,57.3,59.5,61.8,64,65.7,59.1,61.2,62.8
122165,千葉県習志野市,,99.6,99.7,99.7,41.4,3.8,6.7,9.6,87.3
122173,千葉県柏市,,40.3,42.8,44.6,44.8,46.9,49.6,51.8,54
122181,千葉県勝浦市,,,,,,,,16.2,18.3
122190,千葉県市原市,,52.1,54.2,55.8,56.6,58.7,60.9,62.9,
122203,千葉県流山市,,69,69.8,75.3,28,30.2,31.8,33.8,35.8
122211,千葉県八千代市,,,,,,50.1,51.8,54.3,55.1
122220,千葉県我孫子市,,,,,,,,,
122238,千葉県鴨川市,100,100,100,100,100,100,,,
122246,千葉県鎌ケ谷市,,7.3,8.9,11.1,13.3,15.5,17.7,20,22.2
122254,千葉県君津市,65.3,67.5,69.3,71,72.8,74.5,75.9,76.6,77.1
122262,千葉県富津市,52.3,54.3,56.3,58,60,62,64,66,68
122271,千葉県浦安市,,47.9,50.9,53.3,50.2,52.8,54.8,56.6,58.4
122289,千葉県四街道市,,64.5,70.6,72.8,75,71.8,73.8,76.2,78
122297,千葉県袖ケ浦市,72.6,74.6,71.1,73.2,70,72.1,74.2,75.7,72.2
122301,千葉県八街市,,,,,,,,,
122319,千葉県印西市,44,46,48,49.9,51.9,23.1,25.1,27.1,29.1
122327,千葉県白井市,,44.5,46.4,47.5,49.9,52.2,54.8,57.3,59.8
122335,千葉県富里市,,,,,,,,,
122343,千葉県南房総市,62.1,61.7,62.9,66,69,72,75,69.5,69.6
122351,千葉県匝瑳市,,57.1,58.9,61.2,63.4,65.6,67.9,70.1,72.3
122360,千葉県香取市,43.1,45.3,47.5,49.7,51.9,54.1,55.9,46.8,48.8
122378,千葉県山武市,,49,51.1,53.3,55.3,53.1,55.5,62.6,52.3
122386,千葉県いすみ市,41.8,43.8,45.7,47.6,48,50.8,52.7,51.7,56.2
122394,千葉県大網白里市,,,,,,,,,
123226,千葉県酒々井町,,28.6,30.8,33,31.3,33.5,35.7,37.8,40
123293,千葉県栄町,,62.4,63.4,64,65.3,66.7,67.4,68.9,70.4
123421,千葉県神崎町,33.1,35.3,37.5,39.7,41.9,43.3,45.7,48,50.2
123471,千葉県多古町,,50,52,54,56,58,60,62,64
123498,千葉県東庄町,,,,,,,,,
124036,千葉県九十九里町,,,,,,,,,
124095,千葉県芝山町,69,70,72.5,72,74.7,77.3,74.5,79.4,81.2
124109,千葉県横芝光町,68.7,70.9,72.6,74.8,77,66.5,68.6,71.1,74.1
124214,千葉県一宮町,,,,,,,,,
124222,千葉県睦沢町,61.9,64.1,66.3,68.4,70.6,72.8,74.9,77.1,79.3
124231,千葉県長生村,51.7,55.2,57.3,59.5,61.7,63.7,64.5,66.5,56.3
124249,千葉県白子町,,64,65.8,67.6,69.6,71.6,73.6,75.4,77.5
124265,千葉県長柄町,,,,,,,,,
124273,千葉県長南町,,,,,,,,,
124419,千葉県大多喜町,,,,,,,,,
124435,千葉県御宿町,,,,,,,,,
124630,千葉県鋸南町,,100,100,100,100,100,100,,
131016,東京都千代田区,,41.1,43.3,45.5,47.7,38.2,40.8,43.2,45.3
131024,東京都中央区,,,54,43.9,46.9,49.9,52.9,55.9,58.9
131032,東京都港区,,41.4,43.5,48.7,49.6,50.7,53.4,51.6,51.6
131041,東京都新宿区,64.1,57.6,69.8,71.8,73.1,74.6,76,77.4,77.2
131059,東京都文京区,,37,39,40.6,42.7,44.7,46.7,48.7,50.9
131067,東京都台東区,,,,65.6,66.7,67.5,51,53.2,54.4
131075,東京都墨田区,50.7,51.7,53.7,55,57,59.7,61.9,63.6,65.5
131083,東京都江東区,44.6,39.6,41.3,43.6,46.3,49,51.7,53.1,55.8
131105,東京都目黒区,,31.2,32.2,40,39.3,40.4,48.7,50.8,51.5
131113,東京都大田区,44.3,40.5,44.7,46.8,47.3,47.3,48.7,42.1,44
131121,東京都世田谷区,,,50.7,52.6,54.4,55.1,57,58.9,58.9
131130,東京都渋谷区,,13.2,15.4,17.6,4.8,8.1,11.5,14.3,18.2
131148,東京都中野区,54.5,50.3,52.8,54.9,57.3,59.9,62.3,64.4,65.2
131156,東京都杉並区,57.2,59.4,38.5,41.3,44,47,49.7,52.5,55
131164,東京都豊島区,,,,88,9.7,11.7,12.8,14.7,16.6
131172,東京都北区,,53.4,55.3,57.2,59.2,61.2,63.2,65.2,67.2
131181,東京都荒川区,,,75.1,77,78.9,80.8,82.7,84.4,85.3
131199,東京都板橋区,63.4,63.3,67.3,69.5,71.7,73.9,76.1,78.3,80.5
131202,東京都練馬区,55.9,52.4,59,61.5,64.2,65.6,66.7,68.4,49.5
131211,東京都足立区,31.9,34.1,36.3,38.5,40,42.7,44.8,47,49.5
131229,東京都葛飾区,41.7,52.4,54.6,56.8,59.1,61.3,59.4,61.8,64.2
131237,東京都江戸川区,51.3,53.3,45.5,47.3,48.4,50.2,50.6,52.1,53.9
132012,東京都八王子市,,31.2,33.1,34.9,36.9,38.8,40.8,42.9,44.9
132021,東京都立川市,,61.6,63.8,66.1,67.5,68.3,69.1,70,70.8
132039,東京都武蔵野市,63.5,47.5,44.4,46.6,48.7,50.8,53,54.8,57
132047,東京都三鷹市,,39.7,41.6,43.4,45,47,49.1,51.2,53.3
132055,東京都青梅市,,77,76.3,46.7,45.2,49.3,48.3,51.8,54
132063,東京都府中市,,66.4,53.5,51.6,53.5,53.5,57.2,58,59.9
132071,東京都昭島市,75.8,77.7,75.8,71,71.9,74.2,76.4,71.2,73.8
132080,東京都調布市,,44.9,46.6,48.6,50.6,52.7,54.7,55.6,57.8
132098,東京都町田市,26.5,29.5,32.3,35.1,37.9,40.9,43.9,39.2,42.5
132101,東京都小金井市,,21.4,23.5,25.7,27.5,29.6,31.7,33.8,35.9
132110,東京都小平市,,53.9,56.1,62.9,60.5,62.7,64.9,67,69.1
132128,東京都日野市,64.3,66.3,67.8,69.1,10.9,16.5,16.3,25.6,30.3
132136,東京都東村山市,,,,,,,,,
132144,東京都国分寺市,53.2,55.5,57.5,32.2,32.1,33.8,36.1,38.5,40.8
132152,東京都国立市,59,63.7,65.9,65.8,68.1,68.2,70.7,73.2,75.1
132187,東京都福生市,77.7,79.7,80.8,65.5,59.7,62,64.3,66.6,69
132195,東京都狛江市,,46.2,48.4,50.6,52.8,55,57.2,32.4,35.8
132209,東京都東大和市,30,31.4,33.3,35.3,37.2,39.4,41.8,44.1,46.2
132217,東京都清瀬市,13.2,13.2,15.4,17.6,19.8,22,24.1,45.1,28.5
132225,東京都東久留米市,,,,,,,,,
132233,東京都武蔵村山市,,67,68.7,70.7,72.6,74.6,76.4,78.5,80.5
132241,東京都多摩市,57.4,59.5,66,68.2,70.4,72.3,34.3,38.1,41.9
132250,東京都稲城市,,,,,,,,,
132276,東京都羽村市,,64,66,68,70,72,74,76,78
132284,東京都あきる野市,52.3,52.3,56.1,58.2,60.3,61.9,67.9,68.7,66.2
132292,東京都西東京市,,38.2,39.5,41.6,44.4,46.9,45.4,45.7,47.2
133035,東京都瑞穂町,68.5,68.5,70.6,72.6,74.7,77.3,79.2,81.3,83.2
133051,東京都日の出町,,,,,,,,,
133078,東京都檜原村,,,,,,64.9,67.6,70.1,75
133086,東京都奥多摩町,,,,,,,,,
133612,東京都大島町,,,,,,,,,
133621,東京都利島村,,,,,,,,,
133639,東京都新島村,,,58.3,60,60,62.3,62,66.3,68.3
133647,東京都神津島村,,30.4,32.6,34.8,36.9,39.1,41.3,43.5,45.6
133817,東京都三宅村,,,,,8,9.9,11.9,98.1,98.4
133825,東京都御蔵島村,,70.4,,,,,,,
134015,東京都八丈町,,,76.2,79.3,82.4,85.9,89.1,92.4,83.1
134210,東京都小笠原村,,,,,,49.2,60.1,61.3,71.3
141003,神奈川県横浜市,,43,44.6,45.4,47.2,47.4,45.7,50.2,50.9
141305,神奈川県川崎市,44.5,49.4,39.9,42.8,45.3,47.9,50.5,53.1,53.9
141500,神奈川県相模原市,54.7,56.4,58.2,56.7,58.4,60.2,62,63.8,65.5
142018,神奈川県横須賀市,,54.3,56.3,58.4,60.4,62.5,64.6,66.6,68.8
142034,神奈川県平塚市,,98.4,99.3,99.4,8.8,,0,2.2,4.4
142042,神奈川県鎌倉市,,69.7,71.7,73.1,71.8,68.4,70.4,72.4,74.4
142051,神奈川県藤沢市,97.4,76.8,78.1,34.9,36.4,38.2,40.1,41.9,43.6
142069,神奈川県小田原市,89.3,57.5,59.2,59.9,100,63.6,4.8,6.8,8.8
142077,神奈川県茅ヶ崎市,68.7,70.9,72.8,29.8,31.7,33.8,36,39.2,41.4
142085,神奈川県逗子市,30.8,31,33.1,35.3,37.4,39.6,41,42.8,45
142107,神奈川県三浦市,28.6,33,35.2,37.4,39.6,41.8,36.6,41.1,43.7
142115,神奈川県秦野市,29.7,,,,74.4,75.8,76.9,79,80.7
142123,神奈川県厚木市,79.7,82.2,84.8,87.4,88.8,90.1,91.5,92.8,93.4
142131,神奈川県大和市,,,,,6,8,10,12,14
142140,神奈川県伊勢原市,72,79.1,81.5,83.8,86.1,88.3,90.5,92.8,95
142158,神奈川県海老名市,39.4,31.1,45.2,48,50.7,53.5,56.3,58.9,60.3
142166,神奈川県座間市,,41.9,43.9,45.9,47.9,49.9,52,54,56
142174,神奈川県南足柄市,,,52,54,56,58,60,62,63.7
142182,神奈川県綾瀬市,51.7,54.4,56.4,58.4,60.2,62.2,64.2,65.2,67.3
143014,神奈川県葉山町,,,,,,62.1,64.1,66.1,67.8
143219,神奈川県寒川町,,,,,,,,,
143413,神奈川県大磯町,37.2,39.4,41.6,43.8,46.1,48.3,50.5,52.7,55
143421,神奈川県二宮町,94.3,65.4,66.9,68.5,67.1,68,69.4,71.2,73.2
143618,神奈川県中井町,,,,,,,,,
143626,神奈川県大井町,,,,,,,,,
143634,神奈川県松田町,,72,72.3,70.8,73,75.2,77.3,78.3,82.9
143642,神奈川県山北町,,,,,,,,,
143669,神奈川県開成町,,,,,,,,,
143821,神奈川県箱根町,,,,,,,,,
143839,神奈川県真鶴町,,,,,,,,,
143847,神奈川県湯河原町,,80.5,82.1,82,82.3,83.9,85.4,87,88
144011,神奈川県愛川町,,,,,,,,,
144029,神奈川県清川村,,93.2,93.2,93.5,93.8,94.1,94.4,94.8,95.1
151009,新潟県新潟市,40.9,43.1,45,45.7,47.9,50.2,52.3,54.7,56.8
152021,新潟県長岡市,49,50.3,51.7,50.9,52.3,44.7,55.2,40.5,40.5
152048,新潟県三条市,,,,,,,,,
152056,新潟県柏崎市,34.9,34.9,37.7,41.4,44.9,47.5,51.1,53.6,57.3
152064,新潟県新発田市,,81.4,82.8,83.7,84.6,73.4,66.6,68.5,71.5
152081,新潟県小千谷市,100,100,50.3,52.2,54,55.7,57.6,53.8,54.5
152099,新潟県加茂市,,,,,,,,,
152102,新潟県十日町市,,23.7,9.4,11.5,13.6,15.8,17.8,20,22.1
152111,新潟県見附市,,,,,49.1,53.1,56.9,60.9,64.8
152129,新潟県村上市,,46.1,48.2,50.3,57.4,61.1,54.8,57,58.9
152137,新潟県燕市,,,99.2,99.3,99.4,99.3,99.4,99.4,99.6
152161,新潟県糸魚川市,,40,41.8,43.6,45.4,47.4,49.4,51.4,52.1
152170,新潟県妙高市,53.5,,,,,69,70.9,72.7,74.3
152188,新潟県五泉市,,43.2,29.6,29.7,31.9,34,21.7,24.9,27.8
152226,新潟県上越市,59.4,60.1,34.1,36,37.6,39.3,41.3,43.2,45.1
152234,新潟県阿賀野市,44,46,45,47.3,49.3,51.6,53.5,55.9,60.2
152242,新潟県佐渡市,,51.6,51.6,46.9,59.3,62,38,,
152251,新潟県魚沼市,44,65.2,67.3,68.9,70.7,72.5,74.4,76.3,62.3
152269,新潟県南魚沼市,63.1,57.2,73.4,76.6,77.5,78.5,75.3,78.1,80.9
152277,新潟県胎内市,,46.2,48.4,49.8,51.6,51.2,50.4,40.6,43.5
153079,新潟県聖籠町,,54.1,56.1,59.5,60.8,62.3,64.3,67.9,68.8
153427,新潟県弥彦村,83,85,87.2,89.2,91.2,92.4,95.1,96.8,98.8
153613,新潟県田上町,,,,,,,,,
153851,新潟県阿賀町,78.4,74.7,79.5,78.9,82.4,84.6,85.2,86.4,86.6
154059,新潟県出雲崎町,,,,,,,,,
154610,新潟県湯沢町,,,,,,,,,
154822,新潟県津南町,,,,,,,,,
155047,新潟県刈羽村,,,,,,,,,
155811,新潟県関川村,,,,,,,,,
155861,新潟県粟島浦村,,,,,,,,,
162019,富山県富山市,,72.4,73.8,75.3,75.3,76.1,76.8,54,18.2
162027,富山県高岡市,42.5,42.2,45.2,47,48.8,52.7,52.2,54.1,51.7
162043,富山県魚津市,45.5,47.9,49.8,51.7,53.8,55.9,58.1,60.2,62.3
162051,富山県氷見市,,62.7,65.3,,,,,100,4.4
162060,富山県滑川市,39.1,40.4,42,43.5,44.7,46.3,47.9,30.8,32.8
162078,富山県黒部市,,57.1,59.9,48.2,49.6,49.5,52.4,54.4,45.3
162086,富山県砺波市,68,70.2,72.2,69.9,71.9,73,75.1,77.1,78.1
162094,富山県小矢部市,,49.2,52.8,54.6,56.6,42.4,44.3,47,49.8
162108,富山県南砺市,53,51.9,53.5,55.3,57,62.2,62.2,64,65.8
162116,富山県射水市,,53.8,55.9,58.2,58.6,60.7,65.4,67.5,73.8
163210,富山県舟橋村,42,45.4,,,,53.5,,55.7,56.4
163228,富山県上市町,90.3,90.1,89.7,89.5,88.6,89.2,88.5,89.2,
163236,富山県立山町,99.5,99.5,99.6,99.6,99.6,99.7,99.7,99.7,
163422,富山県入善町,51.9,55.8,55.1,59.9,62.8,66,67.9,70.6,72.1
163431,富山県朝日町,,18.4,23,46,50.6,55.2,59.4,64.4,68.6
172014,石川県金沢市,,,,58.6,60.4,62.2,64.1,66,67.9
172022,石川県七尾市,,31.7,,62.9,57.9,64.5,66.5,67.2,68.9
172031,石川県小松市,,42.9,43.5,45.8,48,49.8,51.5,53.5,55.9
172049,石川県輪島市,,79.6,,,,,,83.5,85.7
172057,石川県珠洲市,20,22,24,25.7,27.8,29.7,31.7,33.9,36.1
172065,石川県加賀市,,68.1,70.1,72.1,71.6,73.8,75.8,78,79.8
172073,石川県羽咋市,40,41.8,43.9,45.6,47.7,49.8,51.4,53.2,55.4
172090,石川県かほく市,39.7,33.6,37,35,37.7,40.1,46.6,48.6,50.3
172103,石川県白山市,,45.4,40.8,35.2,37.2,37,38.5,41.1,43.7
172111,石川県能美市,42.9,44.8,45.7,45.2,44.9,44.6,44.2,43.8,56.5
172120,石川県野々市市,,61.5,63.7,66,68.4,70.8,72.9,75.4,77.8
173240,石川県川北町,,,,,,,,,
173614,石川県津幡町,21.3,24.2,26.4,28.6,30.8,31.4,33.8,36.3,38.8
173657,石川県内灘町,,,,,,,,,
173843,石川県志賀町,,,85.9,,,,,,78.9
173860,石川県宝達志水町,,59.7,61.1,62.6,63.8,65.3,66.7,68,68.9
174076,石川県中能登町,,43,45,,48.1,50.1,52.1,54.1,56.1
174611,石川県穴水町,,,,,,,,,
174637,石川県能登町,,,,,,,,,
182010,福井県福井市,,,60.3,63.3,70.2,68.1,69.1,70.7,72.2
182028,福井県敦賀市,52.5,54.7,56.9,55.5,57.5,61.7,63.8,66.1,68.2
182044,福井県小浜市,,,,,,,,,
182052,福井県大野市,,35.7,37.5,39.5,41.4,43.4,45.4,47.3,49.3
182061,福井県勝山市,,75.1,74.7,75.9,76.5,75.4,77,78.6,80.2
182079,福井県鯖江市,,62.6,67.6,67.6,67.2,50.3,52.1,54.9,57
182087,福井県あわら市,,64.9,71.6,78.3,85,91.3,92.4,93.5,86.4
182095,福井県越前市,57.7,57.1,54,68.4,70.5,72.6,75,77.1,79.2
182109,福井県坂井市,,44.1,26.8,21.4,25.9,19.6,24.4,29.2,34
183229,福井県永平寺町,48.7,48.2,50.7,53.2,55.7,57.8,60.6,63,65.4
183822,福井県池田町,44.4,66.3,67.7,69.1,72,73.3,74.5,75.7,76.9
