団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
074071,福島県磐梯町,,66,68,70,72,72.9,74.9,76.9,78.1
074080,福島県猪苗代町,,,,,,,,,
074217,福島県会津坂下町,,67.2,67.1,68.3,68.1,70.3,66.6,67.7,67.7
074225,福島県湯川村,,,,,,,,,
074233,福島県柳津町,,,,53.9,57.8,61.7,68.1,71.8,75.4
074446,福島県三島町,,,,,,,,,
074454,福島県金山町,,97.2,99,78.7,79.6,77.2,75.3,75.8,77.4
074462,福島県昭和村,36.6,,,,,81,83.7,87.2,87.9
074471,福島県会津美里町,,,,,,,,,
074616,福島県西郷村,,,69.4,71.9,70.4,73.1,75.7,77.8,78.8
074641,福島県泉崎村,,69.6,71.7,74,75.4,75.4,77.8,79.7,82
074659,福島県中島村,,41.3,45.9,49.8,54.4,59,63.5,68.4,73
074667,福島県矢吹町,,,79.9,80.7,65.3,12.6,15.2,17.7,20.2
074811,福島県棚倉町,,,,,,,,,
074829,福島県矢祭町,,77,78.9,80.9,82.8,84.8,86.7,88.7,90.5
074837,福島県塙町,51,79.3,81.3,83.1,84.8,80.4,81.7,83.4,85.1
074845,福島県鮫川村,,,51.4,52.1,54.3,56.1,58.4,61.1,63
075019,福島県石川町,,,96.8,37.6,39.8,41.7,43.7,45.7,52.7
075027,福島県玉川村,,78,79,74.3,76.7,79.7,81.7,83.7,85.8
075035,福島県平田村,75.7,77.8,79.8,76,83.3,80,,,
075043,福島県浅川町,100,100,98.5,97.1,97.3,97.5,97.7,96.8,74.8
075051,福島県古殿町,,,25.1,28.7,32.6,36.3,40,65.9,69.5
075213,福島県三春町,,55.4,58.7,61.5,62.2,63.4,64.8,62.9,67.7
075221,福島県小野町,,68.5,72.9,77.3,71.7,74,81.9,83.4,84.9
075418,福島県広野町,55.3,53.2,69.1,70.9,76.4,81.7,83.7,80,82.7
075426,福島県楢葉町,,,88.5,90.5,92.6,94.7,96.7,97.5,98.2
075434,福島県富岡町,,,,,,,,,
075442,福島県川内村,,87.4,,,,95.1,95.4,95.8,96.1
075451,福島県大熊町,,47,57.2,38.1,40.5,40.5,42.9,45.4,47.3
075469,福島県双葉町,,82,83.4,,,,,,
075477,福島県浪江町,,,,,,95.9,5.7,5.7,7.8
075485,福島県葛尾村,,,,,,80,82,84,86
075612,福島県新地町,,,,,,72.9,39.9,42.2,43.5
075647,福島県飯舘村,,,,,,8.8,11,13.2,15.4
082015,茨城県水戸市,,87,88.5,90,,,,,
082023,茨城県日立市,,,,,,,,,
082031,茨城県土浦市,38.3,42.3,43.3,46,51.1,53.2,55.3,58.1,58.3
082040,茨城県古河市,48.9,68.2,69.9,57,58,59.6,61,60.6,62.6
082058,茨城県石岡市,69.1,71.1,68.8,71.1,72,72.7,74.6,76.4,74.9
082074,茨城県結城市,81.5,83.5,33.4,35.8,38.2,8.9,11.5,14.2,16.8
082082,茨城県龍ケ崎市,,,,,,,,,
082104,茨城県下妻市,65.5,67.6,69.5,71.7,73.9,75.7,78,80.2,82.3
082112,茨城県常総市,75.9,74.9,58.3,60.2,62.8,64.7,66.5,68.4,52.5
082121,茨城県常陸太田市,71.3,69.5,62.6,64.5,77.5,79.7,80.6,82.9,85
082147,茨城県高萩市,91.8,85.6,87.4,89.2,90.9,92.7,94.4,95,95.5
082155,茨城県北茨城市,86.3,85.3,86.4,87.5,88.6,89.7,90.7,91.8,92.9
082163,茨城県笠間市,,70.8,61.4,58.1,60.6,63.2,61.6,68.8,71.1
082171,茨城県取手市,73.5,65.4,67.5,69.6,70.6,72.5,73.7,71.7,73.5
082198,茨城県牛久市,45.4,49,49.3,52.4,55.7,59.2,61.5,51.3,54.5
082201,茨城県つくば市,,,,,,,,,
082210,茨城県ひたちなか市,,,,,,,,,
082228,茨城県鹿嶋市,46.4,48.6,42.6,44.9,45.2,45.4,47.6,49.9,51.2
082236,茨城県潮来市,81.3,79.5,81.3,75.1,76.3,76.9,74.2,76.2,78.2
082244,茨城県守谷市,42.1,54.8,58.4,60.1,41.7,44.3,46.9,49.4,49
082252,茨城県常陸大宮市,83,84.4,86.3,88,89.3,90.7,92,93.4,94.8
082261,茨城県那珂市,69.2,70.4,72.6,74.8,77,78.8,80.5,82.8,81
082279,茨城県筑西市,,54.3,47.2,48.8,50.5,43.5,42.2,45.7,45
082287,茨城県坂東市,,71.1,73.2,73.2,63.6,63.6,65.3,66.6,69.4
082295,茨城県稲敷市,,47.2,40.5,43.5,46.5,38.1,41.6,45,48.5
082309,茨城県かすみがうら市,,54.1,68.8,70.4,72,72.5,78.1,61.5,69.2
082317,茨城県桜川市,30.3,32.4,82,36.6,38.6,40.5,41.6,32.3,34.3
082325,茨城県神栖市,60.2,56,56,58,58.4,59.1,57.7,58.4,61.5
082333,茨城県行方市,58.3,59.4,61.5,63.7,62.1,64.3,66.4,68.3,69.2
082341,茨城県鉾田市,74.7,72.4,74.5,75.7,77.9,64.4,65.2,67.5,69.8
082350,茨城県つくばみらい市,,78.8,80.9,82.2,78.9,80.6,82.2,83.6,84.9
082368,茨城県小美玉市,65.4,67.2,78.4,80.1,81.9,83.6,85.4,86.4,87.5
083020,茨城県茨城町,,,,,,,,,
083097,茨城県大洗町,66,68,70,71.9,73.2,73.7,75,73.8,75.7
083101,茨城県城里町,77.4,79.6,81.6,83.3,84.9,86.6,88.3,90,91.6
083411,茨城県東海村,41.5,43.8,46.3,48.7,51,58.6,18.7,21.7,39.3
083640,茨城県大子町,,84.8,87,89.2,91.4,93.4,95.3,100,99.3
084425,茨城県美浦村,,58.2,61,61.6,64.3,66.6,66.4,69.2,72.1
084433,茨城県阿見町,48.1,44.5,46.6,48.6,49.1,51.2,53.3,55,57
084476,茨城県河内町,72.8,75,77.3,79.6,81.8,84.1,86.3,88.6,
085219,茨城県八千代町,82,84,86,88,90,92,94,95.5,97.5
085421,茨城県五霞町,,,59.5,,,66.4,68.5,72.5,72.5
085464,茨城県境町,67.1,68.9,70.9,72.9,74.8,74.6,78.8,78.5,80.7
085642,茨城県利根町,58.7,64.1,64.3,66.8,67.9,69.8,71.6,,
092011,栃木県宇都宮市,,46.9,48.6,50.8,50.5,52.3,53.8,57.3,59.2
092029,栃木県足利市,,54.9,57,59.1,57.9,60.1,62.3,64.5,66.7
092037,栃木県栃木市,,60,60.3,62.4,64.3,66.2,67.6,69.4,71.5
092045,栃木県佐野市,,66,68.6,69.9,71.2,73,74.3,75.9,77.7
092053,栃木県鹿沼市,49.2,51.7,51.7,54.5,57.1,59.6,49.8,53.6,56.3
092061,栃木県日光市,,76.3,31.4,32.1,25.9,22.6,25.2,27.8,35.7
092088,栃木県小山市,,43.6,82.3,84.3,87.5,88.8,91.4,96.1,94.6
092096,栃木県真岡市,50,63.1,65,67.9,67.9,68.7,70.5,72.3,73
092100,栃木県大田原市,,60.2,62.3,61.3,63.7,63.7,68,70.1,72.3
092118,栃木県矢板市,74.6,76.5,78.6,80.5,82.5,83.4,85.5,87.7,89.9
092134,栃木県那須塩原市,,57.1,56.9,58.7,60.9,62.6,62.3,63.5,64.8
092142,栃木県さくら市,63,66.1,64.6,66.2,68.3,63.1,65.3,67.5,69.6
092151,栃木県那須烏山市,,,,76.3,78.2,80.1,82,83.8,86.9
092169,栃木県下野市,,66,63.5,58.9,59,54.5,56.6,37,39
093017,栃木県上三川町,,,,93.7,94.8,98.2,98.3,98.5,6.7
093424,栃木県益子町,56,,60,62,57.2,59.7,68.7,62.5,65.2
093432,栃木県茂木町,83.8,85.9,50.2,52.4,54,48.7,50.6,26.7,54.4
093441,栃木県市貝町,,,39.1,76,78,80,82,84,86
093459,栃木県芳賀町,,,,,,,,,
093611,栃木県壬生町,69.5,58.7,58.3,60.8,60.5,63,51.6,54,56.3
093645,栃木県野木町,100,100,100,100,100,100,95.6,95.9,96.2
093840,栃木県塩谷町,,,,,,,,,
093866,栃木県高根沢町,,,,,,,,,
094072,栃木県那須町,49,,72.3,74.3,76.2,78.2,80.1,82,83.4
094111,栃木県那珂川町,79.5,81.6,83.8,85.4,86.9,88.3,89.7,90.9,92.7
102016,群馬県前橋市,,41.4,43.7,45.9,47.8,50,50.8,52.9,55
102024,群馬県高崎市,57.7,63.2,63.1,60.8,60.3,57.2,59.2,61.6,63.7
102032,群馬県桐生市,70,72.9,,,,74.1,76.2,78.6,83.7
102041,群馬県伊勢崎市,,55.6,58,54.5,54.8,57.5,59.5,61.5,63.4
102059,群馬県太田市,39,38,41.2,43.6,40.4,47.4,51.9,52.9,53.2
102067,群馬県沼田市,74.1,76.2,78.6,80.7,82.8,82.8,,,
102075,群馬県館林市,,51,53.3,53.8,49.8,51.6,54.1,56.5,58.9
102083,群馬県渋川市,49.7,52.1,54.8,56.4,59.5,61.2,63.7,66.2,68.5
102091,群馬県藤岡市,,74.8,75.8,77.8,78.1,75.9,55.3,47.4,48.2
102105,群馬県富岡市,71.1,,71.1,74.9,77.1,78.8,80.4,83.2,83.9
102113,群馬県安中市,49.4,57,58.8,61,62.8,65.1,66.3,68.6,70.5
102121,群馬県みどり市,55,57,59,59.5,50.4,54.2,,58.5,60.6
103446,群馬県榛東村,,96.8,99,100,100,100,100,100,100
103454,群馬県吉岡町,40,42,44,46,,50,51.9,53.9,55.7
103667,群馬県上野村,,,,,,,,,
103675,群馬県神流町,,,,,,,,,
103829,群馬県下仁田町,66,69.9,66.2,69.6,72.7,74.9,77.2,79.4,81.6
103837,群馬県南牧村,88.3,90.3,92.3,94.3,96.3,98.3,100,100,100
103845,群馬県甘楽町,78.3,57.7,61,64.3,67.6,70.9,74.2,77.3,80.5
104213,群馬県中之条町,77.9,78.9,80.9,82.8,84.8,86.7,88.7,90.2,93.6
104248,群馬県長野原町,,83.7,,,,29,,,
104256,群馬県嬬恋村,66.9,60.5,62.8,63.3,65.6,67.6,70,,
104264,群馬県草津町,,28.9,31.1,32.4,30.3,36,39.6,43.3,46.8
104281,群馬県高山村,,,,,,58.7,62.7,,
104299,群馬県東吾妻町,59.3,61.5,68.7,71.5,73.7,73.7,,,
104434,群馬県片品村,,89.8,90.4,57.7,63.9,67.5,66.9,70.5,77.8
104442,群馬県川場村,,,60,62,64,62,64.3,68.5,70.3
104485,群馬県昭和村,44.8,58,59.9,61.9,65.9,67.9,69.9,71.9,73.9
104493,群馬県みなかみ町,59.6,61.8,63.9,65.1,67.4,61.7,52.7,55.4,58.1
104647,群馬県玉村町,49,54.1,55.9,57.8,59.4,61.2,56.3,57.6,59.9
105210,群馬県板倉町,68.2,65.3,67.2,69.1,71.6,73.7,75.3,77.5,79.6
105228,群馬県明和町,74,76,,,,82.2,,,
105236,群馬県千代田町,,,,,,,,,
105244,群馬県大泉町,60.6,62.3,64.4,66.4,67.8,70,72.3,74.7,75
105252,群馬県邑楽町,86.5,88.4,90.4,7.6,11.3,22.3,25.9,29.3,
111007,埼玉県さいたま市,43.2,42.8,43.8,44.8,46,46.8,47.5,48.2,48.1
112011,埼玉県川越市,59.2,61.1,63.3,65.1,66.6,68.3,69.9,63.4,64.1
112020,埼玉県熊谷市,,64.2,65.7,67.3,68.8,70.4,72,73.6,73.3
112038,埼玉県川口市,46.4,45.5,41.4,40.8,43,42,43.3,42.9,45.2
112062,埼玉県行田市,,42.8,42.3,44.5,46.4,48.4,50.5,53.1,55.4
112071,埼玉県秩父市,45.4,47.2,41.3,43.5,45.8,48.1,50.3,52.5,54.8
112089,埼玉県所沢市,35,36.8,38.5,40.2,42.7,44.5,46,47.3,49.2
112097,埼玉県飯能市,,,,,,,,,
112101,埼玉県加須市,42.5,44.7,46.5,48,49.8,51.7,51.7,,
112119,埼玉県本庄市,,45.7,47.7,49.6,51.5,53.6,55.2,57.3,59.4
112127,埼玉県東松山市,,,,,,,,,
112143,埼玉県春日部市,52.9,54.5,56.4,58.2,60,62.1,64.1,66.1,67.5
112151,埼玉県狭山市,,62.5,51,53.7,56.3,57,59.9,62.6,65.2
112160,埼玉県羽生市,55.4,58.1,61.1,63.8,66.4,66.5,69.1,71,73.5
112178,埼玉県鴻巣市,49.3,51.2,53.2,34.9,33.3,34.7,37.3,39.2,40.6
112186,埼玉県深谷市,32.6,34.5,35.8,37.8,34.4,36.4,38.5,40.7,36.4
112194,埼玉県上尾市,,56.1,53.2,55.4,57.2,59.4,61.9,62.2,62.3
112216,埼玉県草加市,42.8,37.8,38.9,41.1,43.4,45.7,45.5,50.4,52.9
112224,埼玉県越谷市,31.8,33.4,34.8,36.8,38.5,39.6,38.3,39.5,44.2
112232,埼玉県蕨市,69.2,71.5,64.9,66.9,61.9,64.1,66.3,68.3,69.6
112241,埼玉県戸田市,81.8,80.9,83.2,80.2,82,84.3,86.7,88.6,90.5
112259,埼玉県入間市,47.5,52.4,54,56,58,59.9,61.5,62.6,62.7
112275,埼玉県朝霞市,68.2,69.7,74.4,71.9,73.7,75.8,75.7,75.2,76.4
112283,埼玉県志木市,77.8,64.4,54.4,60.7,61.5,53.9,56.4,58.9,61.4
112291,埼玉県和光市,55.3,57.3,59.5,60.7,61.8,63.9,66,67.7,69.8
112305,埼玉県新座市,,37.8,55.3,57.1,57.9,59.6,62,64,66.2
112313,埼玉県桶川市,48,56.9,50.1,54.3,56.3,51.7,54.5,56.9,51.5
112321,埼玉県久喜市,,54.7,55.9,57.6,59.5,61.4,63.3,65.1,67
112330,埼玉県北本市,64.1,66,68.1,69.6,71.7,73.8,75.9,78,79.6
112348,埼玉県八潮市,,46.8,48.8,50.8,52.8,54.8,56.8,46.5,48.6
112356,埼玉県富士見市,,73.5,66.3,68.7,70.8,50.6,51.5,53.4,64
112372,埼玉県三郷市,,77.6,79.6,81.7,,,,,
112381,埼玉県蓮田市,,30,32,30.2,30.2,32.2,34.3,36.4,38.5
112399,埼玉県坂戸市,62.5,65,65.8,66.7,66.7,68.3,70.2,72.2,73.3
112402,埼玉県幸手市,58.9,60.6,61.7,65.6,67.5,66.9,66.9,68.9,70.8
112411,埼玉県鶴ケ島市,,,,,,,,,
112429,埼玉県日高市,,57.3,59.2,62.1,64.9,67.6,69.9,72.9,51.5
112437,埼玉県吉川市,56.4,45.9,48.7,52,51.1,52.5,50.4,52.8,46.2
112453,埼玉県ふじみ野市,,62.3,64.5,66.6,67,58.7,72.3,74.5,71.8
112461,埼玉県白岡市,71.6,76,78,80,82,84,86,85.5,88.2
113018,埼玉県伊奈町,77,78.6,80.8,83.1,85.3,87.5,89.8,92,94.3
113247,埼玉県三芳町,,,31.8,34.5,37.1,39.8,42.3,44.8,47.4
113263,埼玉県毛呂山町,,57.5,58.4,61.7,65,68.3,71.5,74.7,74.8
113271,埼玉県越生町,,74.9,77,79.2,81.1,82.9,84.7,86.6,88.5
113417,埼玉県滑川町,,75.1,77.1,79,80.9,82.8,84.7,86.6,88.5
113425,埼玉県嵐山町,,,,,,,,,
113433,埼玉県小川町,83.9,85,86.1,86.8,85.8,70.3,72.2,74.1,76
113468,埼玉県川島町,73.7,75.4,76,78.4,79.5,81.4,83.3,57.7,86.2
113476,埼玉県吉見町,65.3,67.6,55.2,57,59,60.9,62.9,64.8,67.4
113484,埼玉県鳩山町,,60.4,62.5,64.5,62.8,65,66.8,66.8,70.6
113492,埼玉県ときがわ町,42.6,44.4,46.2,48.2,50.2,52.2,54.2,56.2,58.2
113611,埼玉県横瀬町,49.4,52.3,55.2,57.2,59.9,62.2,64.8,67.5,69.6
113620,埼玉県皆野町,,,88.2,88.7,89.3,89.8,90.3,90.9,91.4
113638,埼玉県長瀞町,,64.1,66.1,68.1,70.1,72.1,69.2,70.4,72.2
113654,埼玉県小鹿野町,65.4,65.8,67.3,67.2,64.2,60.3,61.2,61.7,72.1
113697,埼玉県東秩父村,69,71,73,74.8,78,73.5,81,83.7,86
113816,埼玉県美里町,,62.8,64.9,67.1,54.8,56.4,58.4,60.3,62.3
113832,埼玉県神川町,48,49.5,39.8,41.5,43.5,45.5,47.5,49.5,50.7
113859,埼玉県上里町,60.8,63,65.2,67.4,69.7,70.8,71.7,73.9,76.1
114081,埼玉県寄居町,70,72,68,70,72,74,76,78,79.2
114421,埼玉県宮代町,100,99.7,97.6,91,86.9,78.4,79.8,81.3,82.4
114642,埼玉県杉戸町,,65.9,68.1,70.2,72,73.5,73.8,75.4,74.3
114651,埼玉県松伏町,50.6,52.6,50.4,52.4,57.2,59.2,61.2,62.2,56.7
121002,千葉県千葉市,,51.9,52.7,46.4,47.3,49.1,51.4,53.7,62.7
122025,千葉県銚子市,47,42.5,45.3,48.2,51,42.4,41.3,43.1,45.5
122033,千葉県市川市,,,67.7,69.6,71.6,73.2,75,76,77.3
122041,千葉県船橋市,44.2,46.9,49.9,52.1,54.3,55.6,58,58.8,61.3
122050,千葉県館山市,68.7,70.6,74.2,77.1,78.9,80.7,77.2,77.9,76.2
122068,千葉県木更津市,,56.8,55.8,57,58.2,60.2,63,63.8,65.3
122076,千葉県松戸市,80,80.5,82.6,84.7,86.7,88.8,90.9,93,95.1
122084,千葉県野田市,,45.6,48,50.2,52.5,53.8,56.2,58.5,60.8
122106,千葉県茂原市,79.1,81.1,26.7,20,21.8,23.7,25.6,27.5,25.4
122114,千葉県成田市,,59.1,61.2,63.3,65.4,67.5,69.6,71.7,73.7
122122,千葉県佐倉市,,35.6,37.6,40.5,43,44.4,46.4,48.4,49
122131,千葉県東金市,67.4,,63.5,65.1,66.6,68,69,70.5,72
122157,千葉県旭市,76.1,77.1,77.5,79.7,81.7,80.9,82.3,84.5,85.3
122165,千葉県習志野市,,72.7,74.5,76.3,35.8,32.7,36.3,39.9,45
122173,千葉県柏市,,69.8,72.3,74.8,77.3,29,31.2,33.4,35.3
122181,千葉県勝浦市,,,,,,,,,
122190,千葉県市原市,,67.4,69.2,71,72,74,76.1,78.1,
122203,千葉県流山市,,79.3,79.6,83.3,82.1,76.2,86.9,83.9,83.9
122211,千葉県八千代市,,,,,,60.1,57.4,64.7,60.1
122220,千葉県我孫子市,,35.4,37.8,38.1,41.3,44.4,47.5,50.6,53.7
122238,千葉県鴨川市,59.9,61.7,66.8,68.7,70.8,73.1,75,77.3,79.2
122246,千葉県鎌ケ谷市,,43.6,45,47.2,49.4,51.3,53.3,50.7,52.7
122254,千葉県君津市,43.2,44.8,47.2,49.5,52.7,55,57,57.8,57.4
122262,千葉県富津市,74.8,76.5,80.6,82.4,84.1,83,84.6,85.9,87.2
122271,千葉県浦安市,,57.5,52.7,51.1,53.5,52.9,55.2,57.7,60.2
122289,千葉県四街道市,,63.4,65.3,67.1,69.1,69.6,71.4,73.4,75.4
122297,千葉県袖ケ浦市,43.1,44.8,45.5,47.2,48.8,50.7,52.4,54,56.5
122301,千葉県八街市,100,98.4,98.7,94.2,93.4,89,87.8,85.7,80.9
122319,千葉県印西市,43.5,45.7,48.2,50.6,53.2,55.6,46,48.2,46.8
122327,千葉県白井市,,52.7,54.1,55.8,38.8,41.6,43.1,45.3,66.6
122335,千葉県富里市,65.3,66.9,69,69.6,71.6,73.6,75.6,77.6,77.7
122343,千葉県南房総市,66.2,71,71,71.8,74.2,76.6,79.1,79.2,63.2
122351,千葉県匝瑳市,,35.7,38,35.6,38.1,40.6,43,45.5,48.1
122360,千葉県香取市,49.3,57.7,58,59.6,61.7,63.8,64.9,67.4,63.2
122378,千葉県山武市,,47.3,28,30.3,32.7,35.9,35.2,37.7,40
122386,千葉県いすみ市,51.1,53.1,55.1,57,56.6,60.4,62.1,45.2,47.3
122394,千葉県大網白里市,61,63.7,66.4,69.1,71.6,73.7,75.6,76.8,78.9
123226,千葉県酒々井町,,72,63.6,65.3,67,51.2,53.3,55.4,57.5
123293,千葉県栄町,,,,,,,,,
123421,千葉県神崎町,,,,,,,,,
123471,千葉県多古町,,,,,,,,,
123498,千葉県東庄町,47,48.6,53.4,55.1,56.8,57.2,62.2,60.9,62.7
124036,千葉県九十九里町,77.4,78.7,79.2,80.7,86.3,87.4,88.4,66.2,68.8
124095,千葉県芝山町,77.5,79.9,79.9,78.2,77.8,80.3,79.3,82.6,83.9
124109,千葉県横芝光町,,,,,,,,,
124214,千葉県一宮町,57.3,81.3,93.1,94.4,95.7,94.9,95.8,94.9,96.7
124222,千葉県睦沢町,67,76.5,70.8,73,74.8,77,79.2,82.5,83.7
124231,千葉県長生村,69,87.9,90,92.1,94.2,13.3,3.2,6.7,10.2
124249,千葉県白子町,,94,96,98,100,98.5,98.6,98.7,96.4
124265,千葉県長柄町,84.2,83.5,85.1,87.1,89.2,91.3,93.3,95.4,97.4
124273,千葉県長南町,,86,88,89.5,91.5,93.1,95.1,97.2,99.2
124419,千葉県大多喜町,77.1,79.1,81.1,83.1,69.6,71.7,65.6,66.9,
124435,千葉県御宿町,76,75.1,77.7,80.3,78.7,81.8,84.8,87.5,89.2
124630,千葉県鋸南町,61.1,61.6,60.5,63,65.5,68,70.5,73,75.5
131016,東京都千代田区,,,,,,,,,
131024,東京都中央区,,,,,,,,,
131032,東京都港区,,,,,,,,,
131041,東京都新宿区,,,,,,,,,
131059,東京都文京区,,,,,,,,,
131067,東京都台東区,,,,,,,,,
131075,東京都墨田区,,,,,,,,,
131083,東京都江東区,60.6,,,,,,,,
131105,東京都目黒区,,,,,,,,,
131113,東京都大田区,,,,,,,,,
131121,東京都世田谷区,,,,,,,,,
131130,東京都渋谷区,,,,,,,,,
131148,東京都中野区,,,,,,,,,
131156,東京都杉並区,,,,,,,,,
131164,東京都豊島区,,,,,,,,,
131172,東京都北区,,,48.8,51.2,53.2,55.2,57.2,59.2,61.2
131181,東京都荒川区,,,,,,,,,
131199,東京都板橋区,,,,,,,,,
131202,東京都練馬区,,,,,,,,,
131211,東京都足立区,,,,,,,,,
131229,東京都葛飾区,,,,,,,,,
131237,東京都江戸川区,,,,,,,,,
132012,東京都八王子市,,,,,,,,,
132021,東京都立川市,,,,,,,,,
132039,東京都武蔵野市,,,,,,,,,
132047,東京都三鷹市,,37.8,,,,,,,
132055,東京都青梅市,,,,,,,,,
132063,東京都府中市,,59.6,62.1,64.1,65.8,65.1,68.6,70.8,72.8
132071,東京都昭島市,75.8,77.7,75.8,71,71.9,74.2,76.4,71.2,73.8
132080,東京都調布市,,60.7,63.2,65.7,68.2,68.3,70.7,69.1,55.8
132098,東京都町田市,26,28,28.8,31.1,33.4,35.8,38.1,40.4,42.7
132101,東京都小金井市,,31.7,33,35,37,35,39.6,42.4,44.1
132110,東京都小平市,,68.5,70.4,72.4,74.4,76.4,78.3,80.3,82.3
132128,東京都日野市,87.3,87.1,87.7,88.2,88.8,89.4,90,90,90.6
132136,東京都東村山市,,,66.2,68.2,70.2,72.2,74.2,75.8,77.8
132144,東京都国分寺市,68.1,69.3,70.1,69.5,65.1,67.8,69.5,71.8,71.8
132152,東京都国立市,74,76,76.8,79,80.5,82.6,83.7,86,85.1
132187,東京都福生市,76.4,79.4,77.9,71.7,69.7,67,69.3,71.6,73.9
132195,東京都狛江市,,50.4,53,47.9,50.5,52.8,54.8,57.5,58.4
132209,東京都東大和市,78,68.7,70.7,72.7,68.1,69,70.4,71,72.6
132217,東京都清瀬市,,,,,,,,,
132225,東京都東久留米市,,,,,,,,,
132233,東京都武蔵村山市,,49.8,52.3,54.7,57.1,59.5,61,62.4,63.8
132241,東京都多摩市,35.1,37.1,36.6,38.7,42,44.1,46.2,47.5,49.6
132250,東京都稲城市,62.2,65.2,67.1,69.1,71.1,73,75,76.4,77
132276,東京都羽村市,,22,24,26,28,30,32,34,36
132284,東京都あきる野市,22.2,22.2,26.3,28.3,30.3,32.2,34.2,36.2,38
132292,東京都西東京市,,40.7,43,54.2,57.9,60.8,42.5,46.6,48.3
133035,東京都瑞穂町,,,,,,,,,
133051,東京都日の出町,,,,,,,,,
133078,東京都檜原村,,,,,,53.9,45.9,44.5,48.5
133086,東京都奥多摩町,38.9,,,,,,,,
133612,東京都大島町,,64.3,68.5,,,79.3,9.8,79,81
133621,東京都利島村,,73,75.6,78.1,80.7,82.8,83.1,86,88.8
133639,東京都新島村,,,,,,,,,
133647,東京都神津島村,,,,,,,,,
133817,東京都三宅村,,,,,,,,,
133825,東京都御蔵島村,,,,,,,,,
134015,東京都八丈町,,,33.4,35.6,37.7,40.9,42.9,44.8,46.6
134210,東京都小笠原村,,,,,,,,,
141003,神奈川県横浜市,,,,,,,,,
141305,神奈川県川崎市,51.4,53.2,53.7,55.6,57.7,59.3,60.7,61.2,63.2
141500,神奈川県相模原市,59.8,58,59.4,61.4,60.6,62.5,64.4,66.4,66.2
142018,神奈川県横須賀市,,,,,,,,,
142034,神奈川県平塚市,,56.1,57.9,60,61.8,63.1,63,65.1,67.1
142042,神奈川県鎌倉市,,,,9.2,,,,,
142051,神奈川県藤沢市,52.4,55.1,56.9,58.8,60.7,61.5,61.7,63.3,65.4
142069,神奈川県小田原市,,67.7,69.9,70.7,100,70.9,100,70.8,100
142077,神奈川県茅ヶ崎市,62.5,63.2,64.8,25.8,69.1,69.2,55.4,58.2,60.9
142085,神奈川県逗子市,,,,,,,,,
142107,神奈川県三浦市,69,73,75,77,79,81,81,80.6,80.6
142115,神奈川県秦野市,30.3,,,,51.1,43.6,45.5,46.6,46.4
142123,神奈川県厚木市,40.7,38.4,40.6,43,45.3,47.3,49,50.4,52.5
142131,神奈川県大和市,,,,,17,19.3,21.8,24.2,26.7
142140,神奈川県伊勢原市,68.1,55.4,57.4,59.4,60.8,62.5,64.5,65.9,67.6
142158,神奈川県海老名市,,,,,,,,,
142166,神奈川県座間市,,63.5,66,68.5,71,73.5,76,78.5,81.1
142174,神奈川県南足柄市,,,46.7,48.7,50.8,52.8,54.9,54.6,56.6
142182,神奈川県綾瀬市,47,49.1,50.7,52.7,54.7,56.5,58,60.1,61.9
143014,神奈川県葉山町,,,,,,,,,
143219,神奈川県寒川町,79.5,82.7,85.1,87.5,89.5,90.9,89.4,90.8,92.3
143413,神奈川県大磯町,,,,,,,,,
143421,神奈川県二宮町,35.1,,,,,,,,
143618,神奈川県中井町,,,,61.8,62.5,65.8,64.7,66.2,66.1
143626,神奈川県大井町,,54.7,56.9,59.4,61.6,62,63.9,64.2,66.9
143634,神奈川県松田町,,72,72.3,70.8,73,75.2,77.3,78.3,82.9
143642,神奈川県山北町,,47.5,80,,,,,,
143669,神奈川県開成町,,,,,,,,,
143821,神奈川県箱根町,64.3,64.9,66.6,68.3,74.4,65.4,67.3,66.7,68.6
143839,神奈川県真鶴町,64.7,66.7,61.3,70,72,74,76,72.5,74.1
143847,神奈川県湯河原町,,,,,,,,,
144011,神奈川県愛川町,57.2,59.2,60,61.9,63.7,65.8,67.9,69.8,70.4
144029,神奈川県清川村,,,,,,,,,
151009,新潟県新潟市,57.6,59.6,60.3,62.2,64,62,62.3,64.3,65.5
152021,新潟県長岡市,52.3,54.1,55.3,57.1,56.7,57.1,59.2,60.4,59.9
152048,新潟県三条市,,,,,,,,,
152056,新潟県柏崎市,53.2,53.2,54.5,54.6,57.3,59.6,61.8,62.1,65
152064,新潟県新発田市,,54,54,56.2,58.1,53.3,47.4,50,53.2
152081,新潟県小千谷市,,,48.5,50.4,51.9,50.2,50.9,53.1,55.3
152099,新潟県加茂市,,,,,,,94.5,94.8,95.1
152102,新潟県十日町市,,79.5,40.5,44.8,49.1,51.2,55.5,59,63.2
152111,新潟県見附市,,,,,64.9,67,69,72.4,73.4
152129,新潟県村上市,,59.5,61.7,64,12.5,15.3,17.7,20.1,22.3
152137,新潟県燕市,,,59.4,61.5,58.9,61.8,64.9,64.9,64.9
152161,新潟県糸魚川市,,,,,,,,,
152170,新潟県妙高市,,,,,,,,,
152188,新潟県五泉市,,36.9,34.9,37.1,39.4,41.6,43.5,41.3,44
152226,新潟県上越市,58.3,56.8,62.8,64.7,66.4,69,70.9,72.7,73.7
